"Time","by-stack"
2023-05-26 18:23:30,2053922816
2023-05-26 18:24:00,2400735232
2023-05-26 18:24:30,2587119616
2023-05-26 18:25:00,2633609216
2023-05-26 18:25:30,2751127552
2023-05-26 18:26:00,2838294528
2023-05-26 18:26:30,2862432256
2023-05-26 18:27:00,2913853440
2023-05-26 18:27:30,2967769088
2023-05-26 18:28:00,3054305280
2023-05-26 18:28:30,3065065472
2023-05-26 18:29:00,3191566336
2023-05-26 18:29:30,3360399360
2023-05-26 18:30:00,3694383104
2023-05-26 18:30:30,3751665664
2023-05-26 18:31:00,3843907584
2023-05-26 18:31:30,3887808512
2023-05-26 18:32:00,3830509568
2023-05-26 18:32:30,4333142016
2023-05-26 18:33:00,3903758336
2023-05-26 18:33:30,3952668672

