"Time","Total Cost"
2023-05-26 18:25:45,77.05
2023-05-26 18:26:00,121.97
2023-05-26 18:26:15,121.97
2023-05-26 18:26:30,121.97
2023-05-26 18:26:45,121.97
2023-05-26 18:27:00,128.39
2023-05-26 18:27:15,128.39
2023-05-26 18:27:30,128.39
2023-05-26 18:27:45,128.39
2023-05-26 18:28:00,128.69
2023-05-26 18:28:15,128.69
2023-05-26 18:28:30,128.69
2023-05-26 18:28:45,128.69
2023-05-26 18:29:00,137.08
2023-05-26 18:29:15,137.08
2023-05-26 18:29:30,137.08
2023-05-26 18:29:45,137.08
2023-05-26 18:30:00,112.53
2023-05-26 18:30:15,112.53
2023-05-26 18:30:30,112.53
2023-05-26 18:30:45,112.53
2023-05-26 18:31:00,108.97
2023-05-26 18:31:15,108.97
2023-05-26 18:31:30,108.97
2023-05-26 18:31:45,108.97
2023-05-26 18:32:00,119.51
2023-05-26 18:32:15,119.51
2023-05-26 18:32:30,119.51
2023-05-26 18:32:45,119.51
2023-05-26 18:33:00,77.29
2023-05-26 18:33:15,77.29
2023-05-26 18:33:30,77.29
2023-05-26 18:33:45,77.29
2023-05-26 18:34:00,130.19
2023-05-26 18:34:15,130.19
2023-05-26 18:34:30,130.19
2023-05-26 18:34:45,130.19
2023-05-26 18:35:00,71.84
2023-05-26 18:35:15,71.84
2023-05-26 18:35:30,71.84
2023-05-26 18:35:45,71.84

