Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,34704,0,51,97.34650184416782,2,3207,8688.0,57.8182465998797,0.0,51,59,69,79,120,190,1000,1500,2300,2800,3200
GET,/basket.html,33692,0,11,56.86127270568681,2,2931,23020.0,56.132214282017834,0.0,11,22,36,48,86,150,890,1300,2100,2800,2900
DELETE,/cart,30208,0,6700,6598.000695180085,17,16947,0.0,50.3277314802088,0.0,6700,7100,7500,7800,8900,11000,12000,13000,15000,16000,17000
POST,/cart,33694,85,9100,9006.140232682377,71,20664,0.16145307769929365,56.1355463616974,0.1416133863816786,9100,9800,10000,11000,12000,14000,16000,17000,19000,20000,21000
GET,/category.html,34233,0,13,61.966172990973625,2,3250,11518.0,57.033541835341225,0.0,13,25,38,48,88,150,900,1400,2200,2500,3200
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3805,0,9,61.223127463863335,2,2171,10364.0,6.339281590379849,0.0,9,18,27,38,79,150,1100,1600,2000,2200,2200
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3764,0,9,54.2250265674814,2,2407,10364.0,6.270973956948686,0.0,9,17,26,35,69,140,570,1600,2100,2400,2400
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3855,0,9,60.063553826199744,2,2580,10364.0,6.422583582369072,0.0,9,17,27,36,76,160,1000,1600,2200,2600,2600
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3760,0,9,56.222074468085104,2,2188,10364.0,6.264309797589548,0.0,9,17,27,36,78,150,640,1600,2100,2200,2200
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3832,0,10,53.28757828810021,2,2573,10364.0,6.384264666054029,0.0,10,18,27,37,79,160,420,1500,2100,2600,2600
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3729,0,9,60.259855189058726,2,2793,10364.0,6.21266256255623,0.0,9,17,28,39,80,160,1100,1600,2200,2800,2800
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3853,0,10,62.29561380742279,2,2274,10364.0,6.4192515026895025,0.0,10,18,29,40,84,160,1100,1600,2200,2300,2300
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3808,0,9,54.03203781512605,2,2671,10364.0,6.344279709899202,0.0,9,17,27,35,71,150,450,1500,2200,2700,2700
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3827,0,10,54.5793049385942,2,2089,10364.0,6.375934466855107,0.0,10,18,28,39,78,150,420,1600,2000,2100,2100
GET,/login,34244,0,7600,7482.610121481135,24,20067,12.996962971615465,57.051868273578854,0.0,7600,8100,8600,9000,10000,12000,14000,15000,16000,18000,20000
POST,/orders,30610,1266,49000,38336.958542959816,66,60142,578.9108461287161,50.997479495802146,2.109206437167119,49000,52000,53000,54000,56000,58000,60000,60000,60000,60000,60000
,Aggregated,265618,1351,230,7310.773460382956,2,60142,6943.639614032181,442.5301701638672,2.2508198235487975,230,7000,8200,9000,14000,50000,54000,56000,60000,60000,60000
