"Time","Total Cost"
2023-05-27 15:16:45,67.50
2023-05-27 15:17:00,73.94
2023-05-27 15:17:15,73.94
2023-05-27 15:17:30,73.94
2023-05-27 15:17:45,73.94
2023-05-27 15:18:00,67.09
2023-05-27 15:18:15,67.09
2023-05-27 15:18:30,67.09
2023-05-27 15:18:45,67.09
2023-05-27 15:19:00,89.76
2023-05-27 15:19:15,89.76
2023-05-27 15:19:30,89.76
2023-05-27 15:19:45,89.76
2023-05-27 15:20:00,68.39
2023-05-27 15:20:15,68.39
2023-05-27 15:20:30,68.39
2023-05-27 15:20:45,68.39
2023-05-27 15:21:00,66.92
2023-05-27 15:21:15,66.92
2023-05-27 15:21:30,66.92
2023-05-27 15:21:45,66.92
2023-05-27 15:22:00,91.32
2023-05-27 15:22:15,91.32
2023-05-27 15:22:30,91.32
2023-05-27 15:22:45,91.32
2023-05-27 15:23:00,70.31
2023-05-27 15:23:15,70.31
2023-05-27 15:23:30,70.31
2023-05-27 15:23:45,70.31
2023-05-27 15:24:00,68.18
2023-05-27 15:24:15,68.18
2023-05-27 15:24:30,68.18
2023-05-27 15:24:45,68.18
2023-05-27 15:25:00,68.33
2023-05-27 15:25:15,68.33
2023-05-27 15:25:30,68.33
2023-05-27 15:25:45,68.33
2023-05-27 15:26:00,68.83
2023-05-27 15:26:15,68.83
2023-05-27 15:26:30,68.83
2023-05-27 15:26:45,68.83

