Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35864,0,110,131.5863261209012,3,454,8688.0,59.77418396824616,0.0,110,150,180,210,260,290,310,330,390,420,450
GET,/basket.html,35670,0,84,105.92441827866554,2,551,23020.0,59.450846033552885,0.0,84,130,170,190,240,270,300,330,400,450,550
DELETE,/cart,35571,0,190,220.83053611087684,4,2460,0.0,59.28584368543621,0.0,190,260,320,350,430,490,600,710,1200,2300,2500
POST,/cart,35690,3,550,579.4125245166713,10,4293,0.005379658167553937,59.48417984125322,0.005000071155050705,550,680,760,820,980,1200,1400,1700,2900,4000,4300
GET,/category.html,35828,0,88,106.87219493133861,2,429,11518.0,59.714183114385555,0.0,88,130,160,180,230,260,290,310,370,400,430
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3949,0,88,104.24309951886553,2,373,10364.0,6.581760330431745,0.0,88,130,160,180,230,260,280,300,340,370,370
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,4043,0,86,105.34899826861242,2,445,10364.0,6.738429226623333,0.0,86,130,160,190,230,260,290,300,350,440,440
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,4004,0,88,106.13786213786214,2,403,10364.0,6.673428301607674,0.0,88,140,160,180,230,260,280,300,360,400,400
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3944,0,87,105.96881338742394,3,426,10364.0,6.573426878506661,0.0,87,130,160,180,230,260,290,310,360,430,430
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,4048,0,90,107.0350790513834,2,427,10364.0,6.746762678548418,0.0,90,140,170,180,230,260,290,320,380,430,430
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,4076,0,85,103.67173699705593,2,379,10364.0,6.793430009328891,0.0,85,130,160,180,230,260,290,310,370,380,380
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3843,0,90,107.45511319281812,2,449,10364.0,6.405091149619953,0.0,90,140,160,190,240,260,290,320,400,450,450
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3984,0,86,104.95306224899599,2,453,10364.0,6.640094493907337,0.0,86,130,160,180,230,260,290,310,360,450,450
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3922,0,88,107.3419173890872,2,425,10364.0,6.5367596900362885,0.0,88,140,170,190,240,270,290,310,360,420,420
GET,/login,35852,0,780,777.8275967867901,32,3947,12.998912194577708,59.75418368362596,0.0,780,900,990,1000,1200,1400,1600,1700,2400,3300,3900
POST,/orders,35579,0,1800,1747.0943253042526,70,4214,608.0503386829309,59.29917720851635,0.0,1800,2100,2300,2500,2800,3000,3300,3400,3900,4100,4200
,Aggregated,285867,3,200,471.18385123151677,2,4293,6781.624741575628,476.45178029362665,0.005000071155050705,200,360,630,780,1300,2000,2600,2900,3500,3900,4300
