Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,32517,0,63,97.08168035181598,1,1168,8688.0,54.102013754726514,0.0,63,85,100,120,180,260,430,650,980,1100,1200
GET,/basket.html,31463,0,31,65.86514318405746,1,1431,23020.0,52.34836112694776,0.0,31,58,80,98,160,230,380,610,1000,1200,1400
DELETE,/cart,30115,0,7000,5863.2779345840945,11,14732,0.0,50.105549227283845,0.0,7000,7600,8000,8300,9000,9600,10000,11000,12000,13000,15000
POST,/cart,31463,66,9300,7940.730254584751,40,18690,0.13425293201538316,52.34836112694776,0.10981126511707567,9300,10000,11000,11000,12000,13000,14000,14000,16000,18000,19000
GET,/category.html,32009,0,29,69.88896872754538,1,1204,11518.0,53.256799774734475,0.0,29,55,76,96,170,280,500,610,910,1100,1200
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3583,0,25,67.63885012559308,0,1181,10364.0,5.961420650219426,0.0,25,49,73,93,170,280,500,620,920,1200,1200
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3658,0,23,64.30891197375615,1,1079,10364.0,6.086206178761558,0.0,23,49,73,92,160,250,480,620,960,1100,1100
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3472,0,24,63.45161290322581,1,1017,10364.0,5.776738067977072,0.0,24,48,70,89,160,260,460,550,920,1000,1000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3539,0,23,66.41141565413959,1,1117,10364.0,5.888213140141376,0.0,23,46,69,90,170,290,500,630,930,1100,1100
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3536,0,22,65.29638009049773,0,1195,10364.0,5.883221718999691,0.0,22,49,73,95,170,250,450,620,1000,1200,1200
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3567,0,25,65.5264928511354,1,1015,10364.0,5.934799737463772,0.0,25,52,76,97,160,240,480,580,970,1000,1000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3502,0,22,64.50371216447743,1,973,10364.0,5.826652279393924,0.0,22,48,72,94,170,250,460,600,920,970,970
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3563,0,24,68.54027504911592,1,1123,10364.0,5.928144509274858,0.0,24,51,77,100,180,280,490,620,940,1100,1100
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3589,0,24,68.34828643076065,1,1384,10364.0,5.971403492502797,0.0,24,50,74,93,170,280,490,650,940,1400,1400
GET,/login,32016,0,7800,6963.1546101949025,12,18679,12.99756371814093,53.268446424065075,0.0,7800,8600,9000,9300,10000,11000,12000,12000,14000,17000,19000
POST,/orders,30531,0,14000,13336.421735285448,363,34688,606.9629229307917,50.79769295893087,0.0,14000,17000,18000,18000,20000,21000,21000,22000,29000,33000,35000
,Aggregated,252123,66,230,4228.482157518354,0,34688,6846.493310804647,419.48402416837075,0.10981126511707567,230,6700,8300,9100,12000,16000,19000,20000,22000,29000,35000
