"Time","by-stack"
2024-02-27 04:04:15,3
2024-02-27 04:04:30,3
2024-02-27 04:04:45,3
2024-02-27 04:05:00,4
2024-02-27 04:05:15,4
2024-02-27 04:05:30,4
2024-02-27 04:05:45,4
2024-02-27 04:06:00,4
2024-02-27 04:06:15,4
2024-02-27 04:06:30,4
2024-02-27 04:06:45,6
2024-02-27 04:07:00,6
2024-02-27 04:07:15,6
2024-02-27 04:07:30,6
2024-02-27 04:07:45,6
2024-02-27 04:08:00,6
2024-02-27 04:08:15,6
2024-02-27 04:08:30,6
2024-02-27 04:08:45,6
2024-02-27 04:09:00,6
2024-02-27 04:09:15,6
2024-02-27 04:09:30,7
2024-02-27 04:09:45,8
2024-02-27 04:10:00,8
2024-02-27 04:10:15,8
2024-02-27 04:10:30,8
2024-02-27 04:10:45,8
2024-02-27 04:11:00,8
2024-02-27 04:11:15,8
2024-02-27 04:11:30,8
2024-02-27 04:11:45,8
2024-02-27 04:12:00,8
2024-02-27 04:12:15,8
2024-02-27 04:12:30,8
2024-02-27 04:12:45,8
2024-02-27 04:13:00,8
2024-02-27 04:13:15,8
2024-02-27 04:13:30,8
2024-02-27 04:13:45,8
2024-02-27 04:14:00,8
2024-02-27 04:14:15,8
