Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,43958,0,120,148.93405068474453,1,519,8688.0,73.25873843021839,0.0,120,190,230,240,280,300,330,350,420,460,520
GET,/basket.html,43764,0,110,127.95802486061604,1,615,23020.0,72.93542537558756,0.0,110,180,210,230,260,290,330,360,440,500,620
DELETE,/cart,43664,0,280,319.3987724441187,8,3807,0.0,72.76876916186032,0.0,280,380,430,470,600,810,1100,1400,2100,3200,3800
POST,/cart,43768,13,680,750.1728431730945,22,7340,0.019009321878998356,72.94209162413664,0.021665307784540677,680,860,1000,1100,1500,1800,2200,2600,3700,5200,7300
GET,/category.html,43891,0,100,117.81659110068124,1,488,11518.0,73.14707876702114,0.0,100,170,200,210,250,280,310,330,400,460,490
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,4699,0,100,123.19791444988296,1,506,10364.0,7.831175483042818,0.0,100,180,210,230,260,290,330,350,440,510,510
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,4861,0,98,122.75128574367415,1,478,10364.0,8.10115854928094,0.0,98,180,210,230,260,290,330,350,430,480,480
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,4912,0,95,120.21091205211727,1,500,10364.0,8.18615321828183,0.0,95,180,210,220,260,290,330,350,430,500,500
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,4836,0,95,122.47601323407775,1,441,10364.0,8.059494495849131,0.0,96,180,210,230,260,300,330,360,420,440,440
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,4876,0,98,121.29532403609517,1,448,10364.0,8.126156981340026,0.0,98,170,210,220,260,290,330,350,410,450,450
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,4901,0,94,121.57294429708223,1,497,10364.0,8.167821034771835,0.0,94,180,210,230,260,290,330,350,420,500,500
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,4999,0,100,121.57971594318863,1,448,10364.0,8.331144124224526,0.0,100,180,210,230,260,290,330,350,420,450,450
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,4886,0,94,119.68829308227589,1,487,10364.0,8.14282260271275,0.0,94,180,210,220,260,290,320,340,440,490,490
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,4905,0,100,123.57492354740062,1,446,10364.0,8.174487283320925,0.0,100,180,210,230,260,290,320,350,410,450,450
GET,/login,43896,0,590,630.2911199198105,19,5975,12.997334609075997,73.1554115777075,0.0,590,740,820,870,1100,1400,1800,2000,3000,3800,6000
POST,/orders,43691,0,880,859.340390469433,72,11773,609.6581904740107,72.81376633956667,0.0,880,1100,1100,1200,1400,1600,1900,2200,10000,11000,12000
,Aggregated,350507,13,220,384.1712833124588,1,11773,6781.089567398083,584.141695048923,0.021665307784540677,220,340,520,670,1000,1300,1600,1900,3100,11000,12000
