"Time","by-stack"
2023-05-29 16:26:00,4849664
2023-05-29 16:26:30,4853760
2023-05-29 16:27:00,4853760
2023-05-29 16:27:30,16490496
2023-05-29 16:28:00,20713472
2023-05-29 16:28:30,46944256
2023-05-29 16:29:00,46944256
2023-05-29 16:29:30,87769088
2023-05-29 16:30:00,87769088
2023-05-29 16:30:30,109060096
2023-05-29 16:31:00,113254400
2023-05-29 16:31:30,128520192
2023-05-29 16:32:00,128520192
2023-05-29 16:32:30,136728576
2023-05-29 16:33:00,136749056
2023-05-29 16:33:30,137555968
2023-05-29 16:34:00,137555968
2023-05-29 16:34:30,137572352
2023-05-29 16:35:00,137572352
2023-05-29 16:35:30,137572352
2023-05-29 16:36:00,79233024

