"Time","Total Cost"
2023-05-29 16:28:45,82.69
2023-05-29 16:29:00,125.03
2023-05-29 16:29:15,125.03
2023-05-29 16:29:30,125.03
2023-05-29 16:29:45,125.03
2023-05-29 16:30:00,127.27
2023-05-29 16:30:15,127.27
2023-05-29 16:30:30,127.27
2023-05-29 16:30:45,127.27
2023-05-29 16:31:00,129.49
2023-05-29 16:31:15,129.49
2023-05-29 16:31:30,129.49
2023-05-29 16:31:45,129.49
2023-05-29 16:32:00,133.51
2023-05-29 16:32:15,133.51
2023-05-29 16:32:30,133.51
2023-05-29 16:32:45,133.51
2023-05-29 16:33:00,115.38
2023-05-29 16:33:15,115.38
2023-05-29 16:33:30,115.38
2023-05-29 16:33:45,115.38
2023-05-29 16:34:00,95.73
2023-05-29 16:34:15,95.73
2023-05-29 16:34:30,95.73
2023-05-29 16:34:45,95.73
2023-05-29 16:35:00,70.76
2023-05-29 16:35:15,70.76
2023-05-29 16:35:30,70.76
2023-05-29 16:35:45,70.76
2023-05-29 16:36:00,71.22
2023-05-29 16:36:15,71.22
2023-05-29 16:36:30,71.22
2023-05-29 16:36:45,71.22
2023-05-29 16:37:00,70.60
2023-05-29 16:37:15,70.60
2023-05-29 16:37:30,70.60
2023-05-29 16:37:45,70.60
2023-05-29 16:38:00,71.07
2023-05-29 16:38:15,71.07
2023-05-29 16:38:30,71.07
2023-05-29 16:38:45,71.07

