Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,59408,0,110,135.2930245084837,2,408,8688.0,98.89286808051045,0.0,110,160,200,220,250,280,300,310,350,390,410
GET,/basket.html,59212,0,73,104.42802134702426,2,491,23020.0,98.56659885508998,0.0,73,130,180,190,230,260,290,310,380,440,490
DELETE,/cart,59120,0,180,233.55801759133965,11,3053,0.0,98.41345207581097,0.0,180,290,340,370,440,540,760,960,1600,2600,3100
POST,/cart,59219,16,390,466.7350512504433,24,3335,0.017291747581012852,98.57825132742641,0.02663422248330473,390,560,630,680,860,1100,1400,1600,2400,3000,3300
GET,/category.html,59350,0,66,94.72571187868576,2,457,11518.0,98.79631902400848,0.0,66,120,160,180,210,230,260,280,330,390,460
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6593,0,66,98.64538146519035,2,396,10364.0,10.974964302026754,0.0,66,130,170,190,220,250,280,290,350,400,400
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6658,0,67,98.90898167617904,2,394,10364.0,11.08316583086518,0.0,67,130,170,190,220,250,270,290,350,390,390
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6648,0,66,100.03941034897714,2,400,10364.0,11.066519441813115,0.0,66,130,180,190,230,250,280,300,340,400,400
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6507,0,67,98.5361917934532,2,392,10364.0,10.831805356178991,0.0,67,120,170,190,220,250,280,300,350,390,390
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6603,0,67,99.4970467969105,2,408,10364.0,10.99161069107882,0.0,67,130,180,190,220,250,280,290,380,410,410
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6637,0,65,98.17944854602983,2,408,10364.0,11.048208413855843,0.0,65,120,170,190,220,250,280,290,350,410,410
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6567,0,67,99.83554134307903,2,407,10364.0,10.931683690491385,0.0,67,130,170,190,220,250,280,290,340,410,410
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6503,0,70,102.04136552360448,2,392,10364.0,10.825146800558166,0.0,70,140,180,190,230,250,280,300,370,390,390
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6617,0,68,99.9539066042013,2,370,10364.0,11.014915635751711,0.0,68,130,170,190,220,250,280,290,350,370,370
GET,/login,59361,0,330,416.7210121123296,36,3283,12.997591010933105,98.81463005196575,0.0,330,520,600,640,740,870,1100,1300,2200,2800,3300
POST,/orders,59145,0,630,722.3131287513737,71,3951,607.8938202722123,98.45506804844113,0.0,630,870,1000,1100,1300,1600,1900,2100,2900,3500,4000
,Aggregated,474148,16,190,283.98917215721673,2,3951,6779.410458337903,789.2852076258731,0.02663422248330473,190,260,350,440,700,950,1300,1500,2300,3000,4000
