Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,24739,22,89,226.8555317514855,7,16247,8680.273899510894,41.229970649166276,0.03666515842522568,89,140,190,260,800,1000,1100,1300,1600,3000,16000
GET,/basket.html,23225,85,59,191.80852529601722,5,15836,22935.750269106567,38.706741110266655,0.14166083937019014,59,110,160,230,740,980,1200,1300,1600,3000,16000
DELETE,/cart,21000,804,13000,12498.717619047618,9,24263,0.10533333333333333,34.99856031498815,1.3399448806309748,13000,16000,18000,19000,21000,22000,22000,23000,23000,24000,24000
POST,/cart,23749,654,11000,13686.234325655818,15,27552,0.17937597372520947,39.580038520031124,1.0899551640953453,11000,17000,19000,21000,23000,24000,24000,25000,26000,27000,28000
GET,/category.html,23997,79,64,187.28891111388924,5,15835,11480.08184356378,39.99335485137003,0.13166125070876494,64,110,160,220,730,940,1100,1200,1500,3000,16000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2619,0,54,183.84726995036274,5,1613,10364.0,4.364820450712093,0.0,54,110,170,220,700,940,1100,1200,1400,1600,1600
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2761,3,54,185.66751177109742,5,1753,10352.738862730894,4.601477382365823,0.004999794330712593,54,110,170,230,720,960,1100,1200,1400,1800,1800
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2583,2,53,188.3209446380178,5,1555,10355.97522260937,4.304822918743542,0.003333196220475062,53,110,170,220,740,960,1100,1200,1500,1600,1600
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2631,3,50,185.23261117445838,5,3039,10352.18244013683,4.384819628034943,0.004999794330712593,50,99,150,200,760,960,1100,1200,1600,3000,3000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2628,5,55,184.9250380517504,5,1546,10344.281582952815,4.379819833704231,0.008332990551187655,55,110,160,210,750,970,1100,1200,1400,1500,1500
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2624,2,50,185.0903201219512,5,1624,10356.100609756097,4.373153441263281,0.003333196220475062,50,100,160,210,750,970,1100,1200,1500,1600,1600
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2689,2,56,190.80141316474527,5,1608,10356.291558200075,4.4814823184287205,0.003333196220475062,56,100,170,230,760,970,1100,1200,1400,1600,1600
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2751,4,53,184.29371137768084,5,3039,10348.930570701563,4.5848114012634476,0.006666392440950124,53,100,160,220,710,950,1100,1200,1700,3000,3000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2657,4,51,182.4934136243884,5,3039,10348.39744072262,4.428151178901119,0.006666392440950124,51,100,160,210,730,950,1100,1200,1500,3000,3000
GET,/login,24509,587,10000,12380.055204210697,19,29709,12.685992900567138,40.846653083811646,0.9782930907094306,10000,16000,18000,19000,22000,22000,23000,23000,24000,25000,30000
POST,/orders,22795,15366,60000,44324.546347883304,9,62896,198.40214959420925,37.99010392286452,25.6089465619099,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,63000
,Aggregated,187957,17622,1100,10216.773336454615,5,62896,6786.859451895913,313.2487810059156,29.36879189860577,1100,8600,15000,18000,23000,60000,60000,60000,60000,60000,63000
