"Time","Total Cost"
2023-05-28 11:24:45,68.65
2023-05-28 11:25:00,127.26
2023-05-28 11:25:15,127.26
2023-05-28 11:25:30,127.26
2023-05-28 11:25:45,127.26
2023-05-28 11:26:00,100.97
2023-05-28 11:26:15,100.97
2023-05-28 11:26:30,100.97
2023-05-28 11:26:45,100.97
2023-05-28 11:27:00,107.35
2023-05-28 11:27:15,107.35
2023-05-28 11:27:30,107.35
2023-05-28 11:27:45,107.35
2023-05-28 11:28:00,128.66
2023-05-28 11:28:15,128.66
2023-05-28 11:28:30,128.66
2023-05-28 11:28:45,128.66
2023-05-28 11:29:00,123.63
2023-05-28 11:29:15,123.63
2023-05-28 11:29:30,123.63
2023-05-28 11:29:45,123.63
2023-05-28 11:30:00,130.18
2023-05-28 11:30:15,130.18
2023-05-28 11:30:30,130.18
2023-05-28 11:30:45,130.18
2023-05-28 11:31:00,131.78
2023-05-28 11:31:15,131.78
2023-05-28 11:31:30,131.78
2023-05-28 11:31:45,131.78
2023-05-28 11:32:00,130.92
2023-05-28 11:32:15,130.92
2023-05-28 11:32:30,130.92
2023-05-28 11:32:45,130.92
2023-05-28 11:33:00,133.09
2023-05-28 11:33:15,133.09
2023-05-28 11:33:30,133.09
2023-05-28 11:33:45,133.09
2023-05-28 11:34:00,95.30
2023-05-28 11:34:15,95.30
2023-05-28 11:34:30,95.30
2023-05-28 11:34:45,95.30

