"Time","all-in-one"
2024-02-26 23:06:00,2025910272
2024-02-26 23:06:30,2345758720
2024-02-26 23:07:00,3206434816
2024-02-26 23:07:30,3822448640
2024-02-26 23:08:00,4100120576
2024-02-26 23:08:30,4299362304
2024-02-26 23:09:00,4399984640
2024-02-26 23:09:30,4438949888
2024-02-26 23:10:00,4529008640
2024-02-26 23:10:30,4592623616
2024-02-26 23:11:00,4628656128
2024-02-26 23:11:30,4667248640
2024-02-26 23:12:00,4688637952
2024-02-26 23:12:30,4699660288
2024-02-26 23:13:00,4717445120
2024-02-26 23:13:30,4715827200
2024-02-26 23:14:00,4706041856
2024-02-26 23:14:30,4734242816
2024-02-26 23:15:00,4720406528
2024-02-26 23:15:30,4723806208
2024-02-26 23:16:00,4717674496
