"Time","all-in-one"
2023-05-29 17:21:30,2013581312
2023-05-29 17:22:00,2109513728
2023-05-29 17:22:30,2209984512
2023-05-29 17:23:00,2246221824
2023-05-29 17:23:30,2282856448
2023-05-29 17:24:00,2357329920
2023-05-29 17:24:30,2366513152
2023-05-29 17:25:00,2373771264
2023-05-29 17:25:30,2374651904
2023-05-29 17:26:00,2415804416
2023-05-29 17:26:30,2438008832
2023-05-29 17:27:00,2438492160
2023-05-29 17:27:30,2451779584
2023-05-29 17:28:00,2456276992
2023-05-29 17:28:30,2460110848
2023-05-29 17:29:00,2481000448
2023-05-29 17:29:30,2487410688
2023-05-29 17:30:00,2485465088
2023-05-29 17:30:30,2480189440
2023-05-29 17:31:00,2488434688
2023-05-29 17:31:30,2494582784

