"Time","by-stack"
2023-05-29 10:32:30,1919582208
2023-05-29 10:33:00,1919860736
2023-05-29 10:33:30,2127732736
2023-05-29 10:34:00,2208423936
2023-05-29 10:34:30,2238533632
2023-05-29 10:35:00,2271293440
2023-05-29 10:35:30,2357317632
2023-05-29 10:36:00,2392428544
2023-05-29 10:36:30,2416144384
2023-05-29 10:37:00,2442235904
2023-05-29 10:37:30,2471792640
2023-05-29 10:38:00,2489032704
2023-05-29 10:38:30,2517684224
2023-05-29 10:39:00,2539208704
2023-05-29 10:39:30,2541760512
2023-05-29 10:40:00,2555019264
2023-05-29 10:40:30,2558611456
2023-05-29 10:41:00,2557509632
2023-05-29 10:41:30,2578096128
2023-05-29 10:42:00,2587664384
2023-05-29 10:42:30,2586001408

