"Time","all-in-one"
2023-05-29 15:09:30,1912934400
2023-05-29 15:10:00,2061164544
2023-05-29 15:10:30,2326777856
2023-05-29 15:11:00,2377048064
2023-05-29 15:11:30,2485571584
2023-05-29 15:12:00,2535333888
2023-05-29 15:12:30,2577891328
2023-05-29 15:13:00,2637090816
2023-05-29 15:13:30,2728820736
2023-05-29 15:14:00,2719567872
2023-05-29 15:14:30,2779230208
2023-05-29 15:15:00,2881556480
2023-05-29 15:15:30,2930782208
2023-05-29 15:16:00,2960818176
2023-05-29 15:16:30,2988908544
2023-05-29 15:17:00,2955280384
2023-05-29 15:17:30,2984583168
2023-05-29 15:18:00,2991054848
2023-05-29 15:18:30,2955804672
2023-05-29 15:19:00,2967666688
2023-05-29 15:19:30,3011887104

