"Time","all-in-one"
2024-02-27 04:50:30,2241212416
2024-02-27 04:51:00,2470047744
2024-02-27 04:51:30,3578658816
2024-02-27 04:52:00,4012175360
2024-02-27 04:52:30,4274872320
2024-02-27 04:53:00,5046292480
2024-02-27 04:53:30,5617393664
2024-02-27 04:54:00,5951520768
2024-02-27 04:54:30,6192652288
2024-02-27 04:55:00,6358818816
2024-02-27 04:55:30,6487842816
2024-02-27 04:56:00,6539628544
2024-02-27 04:56:30,6541447168
2024-02-27 04:57:00,6539911168
2024-02-27 04:57:30,6547988480
2024-02-27 04:58:00,6580686848
2024-02-27 04:58:30,6598598656
2024-02-27 04:59:00,6596435968
2024-02-27 04:59:30,6612078592
2024-02-27 05:00:00,6599438336
2024-02-27 05:00:30,6532829184
