Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,24540,712,100,225.91768541157293,1,32315,8435.927628361858,40.925639590010945,1.1874105700117275,100,170,250,320,610,800,1000,1200,1600,32000,32000
GET,/basket.html,22894,607,69,175.75950030575697,0,31489,22409.65929937975,38.18058650259619,1.0123008651644925,69,130,200,260,540,750,950,1100,1600,3900,31000
DELETE,/cart,21705,2401,9900,10432.757751670122,3,23628,0.12375028795208477,36.1976775591356,4.00417525084011,9900,13000,14000,17000,18000,20000,21000,21000,22000,23000,24000
POST,/cart,23264,1039,11000,12229.03120701513,5,31886,0.2618638239339752,38.79763974824836,1.7327522222502596,11000,15000,16000,17000,20000,22000,23000,24000,25000,26000,32000
GET,/category.html,23719,654,73,174.23040600362577,0,31489,11200.41612209621,39.55644846925304,1.0906833044770643,73,130,200,260,540,710,870,1000,1500,7100,31000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2592,41,61,162.20138888888889,0,1714,10200.063271604939,4.322708142514603,0.06837617046415846,61,130,200,260,500,660,890,1000,1600,1700,1700
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2635,44,61,168.3851992409867,0,1793,10190.93889943074,4.394419735928233,0.07337930488836518,61,140,200,260,540,710,930,1000,1400,1800,1800
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2552,38,58,160.48902821316614,0,1424,10209.67711598746,4.2559996835251805,0.06337303603995174,58,130,190,250,530,680,870,1000,1400,1400,1400
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2721,38,58,158.8768834987137,0,1433,10219.26203601617,4.537842922755493,0.06337303603995174,58,120,200,250,520,670,860,970,1300,1400,1400
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2583,34,56,160.86372435152924,0,3071,10227.578784359272,4.307698739241983,0.05670219014100946,56,120,190,250,510,700,900,1000,1400,3100,3100
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2563,37,56,162.52711666016387,0,3039,10214.383144752244,4.274344509747272,0.06170532456521618,56,120,190,250,510,680,900,1100,1600,3000,3000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2548,38,58,162.5392464678179,0,1404,10209.434850863423,4.249328837626239,0.06337303603995174,59,130,200,250,530,700,860,1000,1400,1400,1400
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2607,34,65,173.777138473341,0,1737,10228.834675872651,4.347723814635637,0.05670219014100946,65,140,220,280,550,690,890,1000,1400,1700,1700
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2615,47,55,165.50057361376673,0,31494,10177.725430210325,4.361065506433522,0.0783824393125719,55,120,180,240,490,680,860,980,1400,31000,31000
GET,/login,24152,1084,9200,10946.061030142431,4,37946,12.413299105664127,40.278567537813544,1.8077992386133606,9200,13000,15000,16000,19000,20000,22000,22000,23000,24000,38000
POST,/orders,22599,15131,60000,44255.84428514536,5,73795,200.41475286517104,37.6886116175492,25.234142324223946,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,74000
,Aggregated,186289,21979,810,9624.748326524916,0,73795,6600.553392846598,310.67630291701505,36.65463050321315,810,8200,12000,15000,22000,60000,60000,60000,60000,60000,74000
