Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28289,0,84,117.33744565025275,1,1169,8688.0,47.14696228498582,0.0,84,110,140,160,210,290,480,610,860,1000,1200
GET,/basket.html,27764,0,52,86.37815156317534,1,1172,23020.0,46.27198772951841,0.0,52,83,110,130,190,270,460,590,890,1100,1200
DELETE,/cart,25892,0,4500,4184.183570214738,13,7060,0.0,43.15207845745176,0.0,4500,4700,4800,4900,5200,5400,5600,5800,6400,6800,7100
POST,/cart,27764,28,6100,5826.814507995966,51,10009,0.0645440138308601,46.27198772951841,0.04666530962492852,6100,6400,6600,6700,7100,7400,7800,8000,8800,9200,10000
GET,/category.html,28057,0,52,83.63602666001354,0,989,11518.0,46.76030686237927,0.0,52,81,100,120,180,260,460,570,820,990,990
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3164,0,50,87.8527180783818,0,1143,10364.0,5.273179987616923,0.0,51,80,110,130,200,290,500,590,880,1100,1100
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3033,0,45,82.97692054071877,1,1027,10364.0,5.054853003300293,0.0,45,79,110,130,200,280,470,580,780,1000,1000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3144,0,47,82.2970737913486,1,872,10364.0,5.2398476235991165,0.0,47,77,100,130,190,260,460,590,830,870,870
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3108,0,47,82.40830115830116,0,1003,10364.0,5.179849368367066,0.0,47,79,110,130,190,260,450,570,910,1000,1000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3120,0,47,85.79070512820513,1,1009,10364.0,5.19984878677775,0.0,47,81,110,130,200,280,460,600,880,1000,1000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3139,0,49,85.68811723478815,0,1022,10364.0,5.231514532594665,0.0,49,82,110,130,200,280,460,600,870,1000,1000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3176,0,44,79.27928211586902,0,872,10364.0,5.2931794060276065,0.0,44,73,99,120,180,250,450,590,840,870,870
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3093,0,50,86.4364694471387,0,1008,10364.0,5.154850095353711,0.0,50,83,110,130,200,280,450,600,870,1000,1000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3080,0,48,85.91006493506494,0,824,10364.0,5.133184058742137,0.0,48,78,110,140,200,280,500,620,810,820,820
GET,/login,28057,0,5200,4841.131731831629,28,9230,12.997683287593114,46.76030686237927,0.0,5200,5400,5600,5700,6000,6200,6600,6800,7600,8600,9200
POST,/orders,26092,0,32000,24121.079832898973,235,40198,604.6807450559559,43.48540209762982,0.0,32000,36000,37000,37000,38000,38000,38000,39000,39000,40000,40000
,Aggregated,219972,28,400,4753.952462131544,0,40198,6887.191024312186,366.609338886242,0.04666530962492852,400,4700,5300,5800,7500,35000,38000,38000,39000,39000,40000
