"Time","by-dependencies"
2024-01-19 16:32:00,2187624448
2024-01-19 16:32:30,2367397888
2024-01-19 16:33:00,2690801664
2024-01-19 16:33:30,3705454592
2024-01-19 16:34:00,3953672192
2024-01-19 16:34:30,3997741056
2024-01-19 16:35:00,4120973312
2024-01-19 16:35:30,4317749248
2024-01-19 16:36:00,4386500608
2024-01-19 16:36:30,4451659776
2024-01-19 16:37:00,4493869056
2024-01-19 16:37:30,4507475968
2024-01-19 16:38:00,4526383104
2024-01-19 16:38:30,4551413760
2024-01-19 16:39:00,4575268864
2024-01-19 16:39:30,4551180288
2024-01-19 16:40:00,4648685568
2024-01-19 16:40:30,4647665664
2024-01-19 16:41:00,4654964736
2024-01-19 16:41:30,4679233536
2024-01-19 16:42:00,4658679808
