"Time","by-dependencies"
2024-01-19 16:32:15,6
2024-01-19 16:32:30,6
2024-01-19 16:32:45,6
2024-01-19 16:33:00,8
2024-01-19 16:33:15,9
2024-01-19 16:33:30,9
2024-01-19 16:33:45,9
2024-01-19 16:34:00,9
2024-01-19 16:34:15,9
2024-01-19 16:34:30,9
2024-01-19 16:34:45,9
2024-01-19 16:35:00,10
2024-01-19 16:35:15,11
2024-01-19 16:35:30,11
2024-01-19 16:35:45,11
2024-01-19 16:36:00,11
2024-01-19 16:36:15,11
2024-01-19 16:36:30,11
2024-01-19 16:36:45,11
2024-01-19 16:37:00,12
2024-01-19 16:37:15,12
2024-01-19 16:37:30,12
2024-01-19 16:37:45,12
2024-01-19 16:38:00,12
2024-01-19 16:38:15,12
2024-01-19 16:38:30,12
2024-01-19 16:38:45,12
2024-01-19 16:39:00,12
2024-01-19 16:39:15,12
2024-01-19 16:39:30,13
2024-01-19 16:39:45,14
2024-01-19 16:40:00,14
2024-01-19 16:40:15,14
2024-01-19 16:40:30,14
2024-01-19 16:40:45,14
2024-01-19 16:41:00,14
2024-01-19 16:41:15,14
2024-01-19 16:41:30,14
2024-01-19 16:41:45,14
2024-01-19 16:42:00,14
2024-01-19 16:42:15,14
