Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,30116,0,160,174.20527294461417,1,702,8688.0,50.19300296588694,0.0,160,220,250,260,300,330,360,390,510,580,700
GET,/basket.html,30006,0,160,159.51653002732786,1,690,23020.0,50.00967083923508,0.0,160,210,230,250,290,320,370,400,520,640,690
DELETE,/cart,29819,0,350,379.0713638955029,6,2970,0.0,49.6980062239269,0.0,350,420,470,500,620,790,1100,1300,2000,2700,3000
POST,/cart,30011,10,900,1085.4705274732598,21,5473,0.02132551397820799,50.01800411771925,0.016666556968351353,900,1100,1400,1500,2000,2500,3100,3400,4200,4700,5500
GET,/category.html,30069,0,150,149.59616216036449,0,672,11518.0,50.11467014813569,0.0,150,200,220,230,270,300,340,380,490,630,670
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3266,0,160,160.19687691365584,0,715,10364.0,5.443297505863552,0.0,160,210,240,250,290,320,370,400,600,720,720
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3316,0,160,159.07780458383596,0,719,10364.0,5.5266302907053095,0.0,160,210,240,250,290,320,360,390,500,720,720
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3390,0,150,154.40058997050147,0,636,10364.0,5.649962812271109,0.0,150,200,230,250,280,320,370,410,600,640,640
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3464,0,160,158.1581986143187,0,640,10364.0,5.773295333836909,0.0,160,210,240,250,280,320,360,410,540,640,640
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3324,0,150,155.1308664259928,0,566,10364.0,5.53996353627999,0.0,150,200,230,250,280,320,360,390,540,570,570
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3297,0,160,158.35759781619655,0,645,10364.0,5.494963832465442,0.0,160,210,230,250,280,310,360,400,570,640,640
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3393,0,150,155.2071912761568,0,705,10364.0,5.654962779361615,0.0,150,200,230,240,280,310,360,400,600,700,700
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3281,0,150,155.91709844559585,0,608,10364.0,5.468297341316079,0.0,150,200,230,250,280,320,360,400,590,610,610
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3326,0,160,158.1431148526759,0,630,10364.0,5.543296847673661,0.0,160,210,230,250,280,320,360,400,560,630,630
GET,/login,30076,0,810,859.0902380635723,18,4511,12.99827104668174,50.126336738013535,0.0,810,930,1000,1100,1400,1600,2000,2300,3100,4100,4500
POST,/orders,29838,0,1500,1533.58452309136,100,4672,608.9507004490918,49.72967268216677,0.0,1500,1800,2000,2100,2400,2700,3100,3300,4100,4500,4700
,Aggregated,239992,10,280,561.4004341811394,0,5473,6786.863166272209,399.98403399485784,0.016666556968351353,280,530,800,950,1500,1900,2500,2800,3800,4400,5500
