"Time","by-dependencies"
2023-05-28 20:44:30,2076344320
2023-05-28 20:45:00,2183815168
2023-05-28 20:45:30,2692374528
2023-05-28 20:46:00,2782396416
2023-05-28 20:46:30,2861387776
2023-05-28 20:47:00,2920370176
2023-05-28 20:47:30,2953867264
2023-05-28 20:48:00,3007328256
2023-05-28 20:48:30,3071762432
2023-05-28 20:49:00,3117740032
2023-05-28 20:49:30,3234660352
2023-05-28 20:50:00,3350429696
2023-05-28 20:50:30,3093196800
2023-05-28 20:51:00,3057307648
2023-05-28 20:51:30,3056689152
2023-05-28 20:52:00,3062153216
2023-05-28 20:52:30,3034308608
2023-05-28 20:53:00,3038998528
2023-05-28 20:53:30,3088715776
2023-05-28 20:54:00,3090591744
2023-05-28 20:54:30,3094069248

