"Time","Total Cost"
2023-05-28 20:46:45,72.75
2023-05-28 20:47:00,117.65
2023-05-28 20:47:15,117.65
2023-05-28 20:47:30,117.65
2023-05-28 20:47:45,117.65
2023-05-28 20:48:00,123.48
2023-05-28 20:48:15,123.48
2023-05-28 20:48:30,123.48
2023-05-28 20:48:45,123.48
2023-05-28 20:49:00,129.44
2023-05-28 20:49:15,129.44
2023-05-28 20:49:30,129.44
2023-05-28 20:49:45,129.44
2023-05-28 20:50:00,132.41
2023-05-28 20:50:15,132.41
2023-05-28 20:50:30,132.41
2023-05-28 20:50:45,132.41
2023-05-28 20:51:00,118.21
2023-05-28 20:51:15,118.21
2023-05-28 20:51:30,118.21
2023-05-28 20:51:45,118.21
2023-05-28 20:52:00,85.20
2023-05-28 20:52:15,85.20
2023-05-28 20:52:30,85.20
2023-05-28 20:52:45,85.20
2023-05-28 20:53:00,69.30
2023-05-28 20:53:15,69.30
2023-05-28 20:53:30,69.30
2023-05-28 20:53:45,69.30
2023-05-28 20:54:00,69.23
2023-05-28 20:54:15,69.23
2023-05-28 20:54:30,69.23
2023-05-28 20:54:45,69.23
2023-05-28 20:55:00,69.66
2023-05-28 20:55:15,69.66
2023-05-28 20:55:30,69.66
2023-05-28 20:55:45,69.66
2023-05-28 20:56:00,69.25
2023-05-28 20:56:15,69.25
2023-05-28 20:56:30,69.25
2023-05-28 20:56:45,69.25

