"Time","Total Cost"
2023-05-29 10:45:45,69.98
2023-05-29 10:46:00,103.33
2023-05-29 10:46:15,103.33
2023-05-29 10:46:30,103.33
2023-05-29 10:46:45,103.33
2023-05-29 10:47:00,114.88
2023-05-29 10:47:15,114.88
2023-05-29 10:47:30,114.88
2023-05-29 10:47:45,114.88
2023-05-29 10:48:00,110.08
2023-05-29 10:48:15,110.08
2023-05-29 10:48:30,110.08
2023-05-29 10:48:45,110.08
2023-05-29 10:49:00,113.40
2023-05-29 10:49:15,113.40
2023-05-29 10:49:30,113.40
2023-05-29 10:49:45,113.40
2023-05-29 10:50:00,111.31
2023-05-29 10:50:15,111.31
2023-05-29 10:50:30,111.31
2023-05-29 10:50:45,111.31
2023-05-29 10:51:00,112.33
2023-05-29 10:51:15,112.33
2023-05-29 10:51:30,112.33
2023-05-29 10:51:45,112.33
2023-05-29 10:52:00,114.61
2023-05-29 10:52:15,114.61
2023-05-29 10:52:30,114.61
2023-05-29 10:52:45,114.61
2023-05-29 10:53:00,114.92
2023-05-29 10:53:15,114.92
2023-05-29 10:53:30,114.92
2023-05-29 10:53:45,114.92
2023-05-29 10:54:00,115.63
2023-05-29 10:54:15,115.63
2023-05-29 10:54:30,115.63
2023-05-29 10:54:45,115.63
2023-05-29 10:55:00,90.21
2023-05-29 10:55:15,90.21
2023-05-29 10:55:30,90.21
2023-05-29 10:55:45,90.21

