"Time","by-dependencies"
2023-05-29 10:43:30,2010013696
2023-05-29 10:44:00,2058100736
2023-05-29 10:44:30,2216898560
2023-05-29 10:45:00,2273529856
2023-05-29 10:45:30,2349125632
2023-05-29 10:46:00,2427088896
2023-05-29 10:46:30,2479349760
2023-05-29 10:47:00,2509971456
2023-05-29 10:47:30,2516885504
2023-05-29 10:48:00,2538893312
2023-05-29 10:48:30,2588377088
2023-05-29 10:49:00,2602356736
2023-05-29 10:49:30,2611359744
2023-05-29 10:50:00,2629189632
2023-05-29 10:50:30,2620600320
2023-05-29 10:51:00,2620329984
2023-05-29 10:51:30,2640420864
2023-05-29 10:52:00,2635730944
2023-05-29 10:52:30,2641649664
2023-05-29 10:53:00,2639204352
2023-05-29 10:53:30,2638123008

