"Timestamp","User.Count","Type","Name","Requests.s","Failures.s","X50.","X66.","X75.","X80.","X90.","X95.","X98.","X99.","X99.9.","X99.99.","X100.","Total.Request.Count","Total.Failure.Count","Total.Median.Response.Time","Total.Average.Response.Time","Total.Min.Response.Time","Total.Max.Response.Time","Total.Average.Content.Size"
1685367831,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685367832,0,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685367833,1,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685367834,2,"","Aggregated",0,0,"0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0
1685367835,3,"GET","/",1,0,"27","27","27","27","27","27","27","27","27","27","27",3,0,25,25.3333333333333,24,27,8688
1685367835,3,"GET","/basket.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,6,6.33333333333333,6,7,23020
1685367835,3,"POST","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,270,364.666666666667,70,755,0
1685367835,3,"GET","/category.html",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,6,6.33333333333333,6,7,11518
1685367835,3,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,9,9,9,9,10364
1685367835,3,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367835,3,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367835,3,"GET","/login",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,240,363.333333333333,181,673,13
1685367835,3,"","Aggregated",1,0,"24","27","180","240","670","760","760","760","760","760","760",18,0,9,128.944444444444,6,755,8933.83333333333
1685367836,4,"GET","/",1,0,"27","27","27","27","27","27","27","27","27","27","27",3,0,25,25.3333333333333,24,27,8688
1685367836,4,"GET","/basket.html",0,0,"6","6","6","6","6","6","6","6","6","6","6",3,0,6,6.33333333333333,6,7,23020
1685367836,4,"POST","/cart",0,0,"760","760","760","760","760","760","760","760","760","760","760",3,0,270,364.666666666667,70,755,0
1685367836,4,"GET","/category.html",0,0,"7","7","7","7","7","7","7","7","7","7","7",3,0,6,6.33333333333333,6,7,11518
1685367836,4,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,9,9,9,9,10364
1685367836,4,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367836,4,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367836,4,"GET","/login",0,0,"670","670","670","670","670","670","670","670","670","670","670",3,0,240,363.333333333333,181,673,13
1685367836,4,"","Aggregated",1,0,"24","27","180","240","670","760","760","760","760","760","760",18,0,9,128.944444444444,6,755,8933.83333333333
1685367837,5,"GET","/",1,0,"27","27","27","27","27","27","27","27","27","27","27",3,0,25,25.3333333333333,24,27,8688
1685367837,5,"GET","/basket.html",0,0,"6","6","6","6","6","6","6","6","6","6","6",3,0,6,6.33333333333333,6,7,23020
1685367837,5,"POST","/cart",0,0,"760","760","760","760","760","760","760","760","760","760","760",3,0,270,364.666666666667,70,755,0
1685367837,5,"GET","/category.html",0,0,"7","7","7","7","7","7","7","7","7","7","7",3,0,6,6.33333333333333,6,7,11518
1685367837,5,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,9,9,9,9,10364
1685367837,5,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367837,5,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367837,5,"GET","/login",0,0,"670","670","670","670","670","670","670","670","670","670","670",3,0,240,363.333333333333,181,673,13
1685367837,5,"","Aggregated",1,0,"24","27","180","240","670","760","760","760","760","760","760",18,0,9,128.944444444444,6,755,8933.83333333333
1685367838,6,"GET","/",1,0,"47","48","51","51","52","53","53","53","53","53","53",13,0,33,35.6923076923077,6,53,8688
1685367838,6,"GET","/basket.html",0.75,0,"6","8","8","8","12","12","12","12","12","12","12",10,0,6,7.3,6,12,23020
1685367838,6,"DELETE","/cart",0,0,"0","0","0","0","0","0","0","0","0","0","0",7,0,52,70.8571428571429,16,200,0
1685367838,6,"POST","/cart",0.75,0,"170","180","250","540","760","760","760","760","760","760","760",10,0,170,258.9,47,755,0
1685367838,6,"GET","/category.html",0.75,0,"7","7","7","7","10","11","11","11","11","11","11",13,0,6,7,6,11,11518
1685367838,6,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,6,6,6,6,10364
1685367838,6,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"0","0","0","0","0","0","0","0","0","0","0",3,0,7,7.33333333333333,6,9,10364
1685367838,6,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,6,6,6,6,10364
1685367838,6,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0.25,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,9,9,9,9,10364
1685367838,6,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,6,7.5,6,9,10364
1685367838,6,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0.25,0,"7","7","7","7","7","7","7","7","7","7","7",3,0,7,6.66666666666667,6,7,10364
1685367838,6,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0.25,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367838,6,"GET","/login",0.75,0,"250","280","300","300","600","670","670","670","670","670","670",13,0,240,283.153846153846,72,673,13
1685367838,6,"POST","/orders",0,0,"0","0","0","0","0","0","0","0","0","0","0",9,0,540,1057.33333333333,154,2736,655.666666666667
1685367838,6,"","Aggregated",4.75,0,"33","150","200","240","540","670","2700","2700","2700","2700","2700",88,0,27,193.193181818182,6,2736,7200.90909090909
1685367839,7,"GET","/",1,0,"47","48","51","51","52","53","53","53","53","53","53",13,0,33,35.6923076923077,6,53,8688
1685367839,7,"GET","/basket.html",0.75,0,"6","8","8","8","12","12","12","12","12","12","12",10,0,6,7.3,6,12,23020
1685367839,7,"DELETE","/cart",0,0,"52","52","59","59","200","200","200","200","200","200","200",7,0,52,70.8571428571429,16,200,0
1685367839,7,"POST","/cart",0.75,0,"170","180","250","540","760","760","760","760","760","760","760",10,0,170,258.9,47,755,0
1685367839,7,"GET","/category.html",0.75,0,"7","7","7","7","10","11","11","11","11","11","11",13,0,6,7,6,11,11518
1685367839,7,"GET","/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b",0,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,6,6,6,6,10364
1685367839,7,"GET","/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b",0,0,"7","7","7","7","7","7","7","7","7","7","7",3,0,7,7.33333333333333,6,9,10364
1685367839,7,"GET","/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d",0,0,"0","0","0","0","0","0","0","0","0","0","0",2,0,6,6,6,6,10364
1685367839,7,"GET","/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38",0.25,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,9,9,9,9,10364
1685367839,7,"GET","/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b",0,0,"9","9","9","9","9","9","9","9","9","9","9",2,0,6,7.5,6,9,10364
1685367839,7,"GET","/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac",0.25,0,"7","7","7","7","7","7","7","7","7","7","7",3,0,7,6.66666666666667,6,7,10364
1685367839,7,"GET","/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246",0.25,0,"0","0","0","0","0","0","0","0","0","0","0",1,0,7,7,7,7,10364
1685367839,7,"GET","/login",0.75,0,"250","280","300","300","600","670","670","670","670","670","670",13,0,240,283.153846153846,72,673,13
1685367839,7,"POST","/orders",0,0,"630","1700","2700","2700","2700","2700","2700","2700","2700","2700","2700",9,0,540,1057.33333333333,154,2736,655.666666666667
1685367839,7,"","Aggregated",4.75,0,"33","150","200","240","540","670","2700","2700","2700","2700","2700",88,0,27,193.193181818182,6,2736,7200.90909090909
1685367840,8,"GET","/",1,0,"47","48","51","51","52","53","53","53","53","53","53",13,0,33,35.6923076923077,6,53,8688
1685367840,8,"GET","/basket.html",0.75,0,"6","8","8","8","12","12","12","12","12","12","12",10,0,6,7.3,6,12,23020
1685367840,8,"DELETE","/cart",0,0,"52","52","59","59","200","200","200","200","200","200","200",7,0,52,70.8571428571429,16,200,0
1685367840,8,"POST","/cart",0.75,0,"170","180","250","540","760","760","760","760","760","760","760",10,0,170,258.9,47,755,0
1685367840,8,"GET","/category.html",0.75,0,"7","7","7","7","10","11","11","11","11","11","11",13,0,6,7,6,11,11518
