Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27863,0,130,236.78796253095504,8,1757,8688.0,46.355159078196195,0.0,130,240,310,370,620,780,940,1100,1300,1600,1800
GET,/basket.html,27334,0,100,207.01507280310236,5,1885,23020.0,45.47507153728654,0.0,100,210,280,340,580,770,940,1100,1500,1800,1900
DELETE,/cart,25461,0,5000,4094.595931031774,8,8942,0.0,42.358995990738734,0.0,5000,5300,5600,5700,6100,6400,6800,7000,7700,8600,8900
POST,/cart,27339,28,6600,5799.890778740993,21,12333,0.0655473865174293,45.48338994504561,0.046583083450794725,6600,7100,7500,7800,8400,8900,9400,9800,11000,12000,12000
GET,/category.html,27631,0,100,199.3405957077196,5,1866,11518.0,45.969184958175326,0.0,100,200,270,330,580,730,880,980,1400,1600,1900
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3088,0,98,205.39378238341968,5,1543,10364.0,5.137448632001933,0.0,98,210,290,340,600,750,960,1000,1300,1500,1500
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3032,0,100,210.5758575197889,5,1452,10364.0,5.044282465100343,0.0,100,220,300,350,600,780,950,1000,1300,1500,1500
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3072,0,98,201.8232421875,5,1498,10364.0,5.1108297271729075,0.0,98,210,280,340,580,740,910,1000,1300,1500,1500
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3054,0,100,200.29436804191224,5,1395,10364.0,5.080883459240253,0.0,100,210,280,340,570,730,900,1000,1300,1400,1400
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3063,0,99,201.135814560888,5,1810,10364.0,5.09585659320658,0.0,99,200,270,340,590,720,920,1000,1200,1800,1800
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3167,0,100,201.5137353962741,5,1389,10364.0,5.268879474595247,0.0,100,210,280,340,570,740,930,1000,1200,1400,1400
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3040,0,100,204.43980263157894,5,1583,10364.0,5.057591917514856,0.0,100,210,280,340,590,750,950,1000,1300,1600,1600
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3038,0,100,199.20408163265307,5,1609,10364.0,5.054264554411228,0.0,100,200,270,320,570,750,930,1000,1500,1600,1600
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3076,0,94,203.24317295188555,5,1445,10364.0,5.117484453380164,0.0,94,200,280,340,590,760,990,1100,1300,1400,1400
GET,/login,27632,0,5600,4814.1184134337,37,10295,12.997647654892878,45.97084863972714,0.0,5600,6000,6300,6500,7000,7400,7800,8100,9000,10000,10000
POST,/orders,25667,0,22000,24038.97989636498,46,53227,605.5788366384852,42.701714390412434,0.0,22000,42000,45000,46000,48000,49000,50000,51000,52000,52000,53000
,Aggregated,216557,28,650,4784.987975452191,5,53227,6888.800348176231,360.2818858162055,0.046583083450794725,650,4400,5600,6200,7800,31000,47000,49000,51000,52000,53000
