"Time","by-dependencies"
2024-01-19 21:19:15,6
2024-01-19 21:19:30,6
2024-01-19 21:19:45,6
2024-01-19 21:20:00,9
2024-01-19 21:20:15,10
2024-01-19 21:20:30,10
2024-01-19 21:20:45,10
2024-01-19 21:21:00,10
2024-01-19 21:21:15,10
2024-01-19 21:21:30,11
2024-01-19 21:21:45,11
2024-01-19 21:22:00,12
2024-01-19 21:22:15,12
2024-01-19 21:22:30,12
2024-01-19 21:22:45,14
2024-01-19 21:23:00,14
2024-01-19 21:23:15,14
2024-01-19 21:23:30,14
2024-01-19 21:23:45,14
2024-01-19 21:24:00,14
2024-01-19 21:24:15,14
2024-01-19 21:24:30,14
2024-01-19 21:24:45,14
2024-01-19 21:25:00,14
2024-01-19 21:25:15,14
2024-01-19 21:25:30,14
2024-01-19 21:25:45,14
2024-01-19 21:26:00,14
2024-01-19 21:26:15,15
2024-01-19 21:26:30,15
2024-01-19 21:26:45,15
2024-01-19 21:27:00,15
2024-01-19 21:27:15,15
2024-01-19 21:27:30,15
2024-01-19 21:27:45,15
2024-01-19 21:28:00,15
2024-01-19 21:28:15,15
2024-01-19 21:28:30,15
2024-01-19 21:28:45,15
2024-01-19 21:29:00,15
2024-01-19 21:29:15,15
