Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,58970,0,130,137.61782262167205,2,395,8688.0,98.1166359563953,0.0,130,160,190,200,230,240,260,270,320,360,400
GET,/basket.html,58807,0,94,106.12697467988505,2,380,23020.0,97.84543006084006,0.0,94,130,160,170,200,230,250,270,320,360,380
DELETE,/cart,58695,0,190,217.2231365533691,11,2113,0.0,97.65907999763645,0.0,190,250,290,310,360,420,560,750,1300,1600,2100
POST,/cart,58823,6,360,411.9776787991092,25,2381,0.006528058752528773,97.87205149844057,0.00998303910019284,360,480,530,560,660,810,1000,1200,1700,2200,2400
GET,/category.html,58904,0,84,96.306057313595,2,403,11518.0,98.00682252629318,0.0,84,120,140,160,180,200,230,240,300,340,400
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6591,0,90,102.68988013958428,2,381,10364.0,10.966368451561834,0.0,90,130,160,170,200,220,240,260,300,380,380
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,6496,0,89,101.57358374384236,2,339,10364.0,10.808303665808781,0.0,89,120,160,170,200,220,240,260,310,340,340
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6534,0,90,102.28236914600551,2,341,10364.0,10.871529580110003,0.0,90,130,150,170,200,220,240,260,310,340,340
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,6479,0,87,100.2312085198333,2,331,10364.0,10.780018388358235,0.0,87,120,150,170,200,210,240,260,290,330,330
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,6411,0,88,101.79800343160193,2,359,10364.0,10.666877278556049,0.0,88,120,160,170,200,220,240,260,330,360,360
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,6535,0,89,102.25554705432288,2,326,10364.0,10.873193419960035,0.0,89,130,160,170,200,220,240,260,310,330,330
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6611,0,91,102.97806685826653,2,359,10364.0,10.999645248562476,0.0,91,130,160,170,200,220,240,260,320,360,360
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,6596,0,89,101.6155245603396,2,350,10364.0,10.974687650811996,0.0,89,120,160,170,200,220,240,260,330,350,350
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,6632,0,89,102.29734620024125,2,329,10364.0,11.034585885413152,0.0,89,120,160,170,200,220,240,260,310,330,330
GET,/login,58922,0,340,387.3945045993008,17,2351,12.998014324021588,98.03677164359375,0.0,340,450,520,550,620,700,900,1100,1500,1800,2400
POST,/orders,58716,0,740,831.0101846174807,75,4183,607.5336875808979,97.69402063448713,0.0,740,920,1100,1200,1500,1700,2100,2300,3100,3700,4200
,Aggregated,470722,6,180,286.0227076703447,2,4183,6779.473049910563,783.206021886829,0.00998303910019284,180,270,350,440,640,920,1300,1600,2400,3200,4200
