"Time","all-in-one"
2024-02-27 01:01:00,2149842944
2024-02-27 01:01:30,2373206016
2024-02-27 01:02:00,3552915456
2024-02-27 01:02:30,3730341888
2024-02-27 01:03:00,3920982016
2024-02-27 01:03:30,3991519232
2024-02-27 01:04:00,4023713792
2024-02-27 01:04:30,4095250432
2024-02-27 01:05:00,4112678912
2024-02-27 01:05:30,4143689728
2024-02-27 01:06:00,4162420736
2024-02-27 01:06:30,4175384576
2024-02-27 01:07:00,4178472960
2024-02-27 01:07:30,4203614208
2024-02-27 01:08:00,4205707264
2024-02-27 01:08:30,4211957760
2024-02-27 01:09:00,4226445312
2024-02-27 01:09:30,4229279744
2024-02-27 01:10:00,4254334976
2024-02-27 01:10:30,4253847552
2024-02-27 01:11:00,4275810304
