"Time","by-stack"
2023-05-26 08:54:30,1970606080
2023-05-26 08:55:00,2025103360
2023-05-26 08:55:30,2136633344
2023-05-26 08:56:00,2248216576
2023-05-26 08:56:30,2300829696
2023-05-26 08:57:00,2335719424
2023-05-26 08:57:30,2393669632
2023-05-26 08:58:00,2436894720
2023-05-26 08:58:30,2473656320
2023-05-26 08:59:00,2502488064
2023-05-26 08:59:30,2562494464
2023-05-26 09:00:00,2551128064
2023-05-26 09:00:30,2557456384
2023-05-26 09:01:00,2578923520
2023-05-26 09:01:30,2588119040
2023-05-26 09:02:00,2589286400
2023-05-26 09:02:30,2604179456
2023-05-26 09:03:00,2596163584
2023-05-26 09:03:30,2632503296
2023-05-26 09:04:00,2617905152
2023-05-26 09:04:30,2624315392

