Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27591,818,95,287.1261643289478,5,16459,8430.423833858868,45.969235397512286,1.3628659546651098,95,160,260,360,860,1300,1700,2000,2800,8100,16000
GET,/basket.html,25785,587,65,220.8218731820826,5,3371,22495.945704867172,42.96026728733479,0.97799794057264,65,120,200,270,710,1100,1600,1900,2600,3100,3400
DELETE,/cart,24610,2349,10000,9637.7100365705,8,21349,0.07704185290532303,41.00260531089041,3.9136578575896617,10000,12000,14000,15000,17000,18000,19000,19000,21000,21000,21000
POST,/cart,26069,915,11000,11423.869461812881,10,24484,0.15489662050711572,43.433438352279644,1.5244771986779653,11000,13000,15000,16000,19000,20000,21000,21000,23000,24000,24000
GET,/category.html,26560,543,68,231.6464231927711,5,16307,11282.52281626506,44.251491144138534,0.9046897474121696,68,120,200,280,730,1200,1600,2000,2600,16000,16000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2908,18,50,209.53335625859697,5,8048,10299.848693259972,4.845005129787457,0.029989715383828823,50,110,180,230,640,1200,1600,1900,2800,8000,8000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2962,13,56,227.42370020256584,5,2676,10318.513166779203,4.934974275938943,0.021659238888320817,56,120,200,270,740,1200,1600,2000,2600,2700,2700
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2814,22,50,214.90369580668087,5,3039,10282.973702914001,4.688392171671906,0.03665409658023523,50,110,190,270,670,1200,1600,2000,2700,3000,3000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2724,23,55,224.15859030837004,5,8264,10276.491923641703,4.538443594752762,0.03832019187933683,55,120,190,270,720,1300,1600,1800,2700,8300,8300
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3055,28,51,228.16530278232406,5,2810,10269.010801963994,5.089921138755392,0.046650668374844835,51,120,200,290,720,1300,1700,2000,2300,2800,2800
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2938,23,52,228.6875425459496,5,2694,10282.86589516678,4.894987988760505,0.03832019187933683,52,110,190,280,770,1300,1600,2000,2300,2700,2700
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2883,22,51,230.51335414498786,5,2670,10284.912937911897,4.8033527473099165,0.03665409658023523,51,120,200,270,780,1300,1600,2100,2300,2700,2700
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2948,13,56,228.05393487109905,5,3336,10318.297150610584,4.911648941751521,0.021659238888320817,56,120,190,260,730,1300,1700,2000,2800,3300,3300
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2968,20,51,212.7998652291105,5,3788,10294.161725067386,4.944970847733553,0.033321905982032024,52,110,180,240,670,1200,1600,1900,2800,3800,3800
GET,/login,26935,917,9300,10205.206162984963,9,23126,12.55452014108038,44.876276881301635,1.5278093892761684,9300,12000,14000,15000,17000,19000,19000,20000,21000,22000,23000
POST,/orders,25376,16576,60000,43487.839888083225,8,61108,212.38067465321564,42.27883431000224,27.617195677908143,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000
,Aggregated,209126,22887,1400,9272.026242552336,5,61108,6635.758365769919,348.4238455199215,38.13192311053835,1400,7600,12000,13000,20000,60000,60000,60000,60000,60000,61000
