"workload","scenario","Min","First.Quartile","Median","Third.Quartile","Maximum"
"300","benchmark",3.18070507049561,12.0623044967651,16.9636344909668,18.1458539962769,20.7200679779053
"300","all-in-one",0.0340986251831055,13.441611289978,22.9382929801941,24.8898754119873,26.5300149917603
"300","by-stack",0.0185508728027344,14.7120723724365,22.4972839355469,26.1595420837402,30.5723323822021
"300","by-dependencies",0.0155973434448242,12.9472856521606,20.6034154891968,25.9948034286499,30.5579957962036
"2400","benchmark",3.62565803527832,10.8706817626953,12.4025821685791,16.0446672439575,19.4606037139893
"2400","all-in-one",5.00164794921875,11.4626922607422,14.5937905311584,16.7119922637939,22.297571182251
"2400","by-stack",8.79640007019043,13.9545698165894,16.1290717124939,17.9779939651489,22.0659074783325
"2400","by-dependencies",0.263345718383789,9.6691427230835,12.5216755867004,15.9557428359985,20.942795753479
"4500","benchmark",0.0613689422607422,5.2884407043457,8.82332038879395,11.1539907455444,15.3765077590942
"4500","all-in-one",5.7216100692749,10.5153732299805,12.7248635292053,13.9411334991455,17.5384073257446
"4500","by-stack",4.67315673828125,10.4065952301025,12.2793941497803,14.2305507659912,19.3930768966675
"4500","by-dependencies",6.14967346191406,9.72438907623291,10.9747915267944,12.6902627944946,16.7230825424194
