"workload","scenario","seconds","Min","First.Quartile","Median","Third.Quartile","Maximum"
"4500","benchmark",0,0.181,0.251,0.8795,1.07,1.64
"4500","benchmark",60,4.29,4.84,5.33,5.54,5.87
"4500","benchmark",120,5.68,5.68,5.835,5.93,5.93
"4500","benchmark",180,4.74,5.14,5.765,6.15,6.25
"4500","benchmark",240,4.22,4.57,4.98,5.63,6.44
"4500","benchmark",300,2.15,2.34,3.295,4.01,4.64
"4500","benchmark",360,0.825,1.72,2.035,2.79,3.6
"4500","benchmark",420,1.25,1.37,2.085,3.34,3.68
"4500","benchmark",480,1.32,2.42,3.365,3.73,4.7
"4500","benchmark",540,0.222,1.36,1.635,4.37,5.13
"4500","benchmark",600,0.929,1.12,1.545,2.11,2.11
"4500","all-in-one",0,0.0777,0.108,0.4925,0.992,1.72
"4500","all-in-one",60,4.86,4.99,5.15,5.41,6.01
"4500","all-in-one",120,4.56,5.08,5.335,5.76,5.76
"4500","all-in-one",180,5.37,5.37,5.585,5.87,6.45
"4500","all-in-one",240,5.43,5.48,5.595,5.81,6.04
"4500","all-in-one",300,5.47,5.51,5.61,5.71,5.76
"4500","all-in-one",360,5.07,5.26,5.39,5.56,5.56
"4500","all-in-one",420,4.75,4.83,5.025,5.42,5.42
"4500","all-in-one",480,5.05,5.05,5.14,5.36,5.41
"4500","all-in-one",540,4.8,4.89,5.2,5.47,5.52
"4500","all-in-one",600,4.29,4.5,5.26,5.41,5.43
"4500","by-stack",0,0.0626,0.0741,0.308,0.721,1.39
"4500","by-stack",60,4.56,4.56,4.88,4.95,5
"4500","by-stack",120,4.84,4.84,5.03,5.23,5.36
"4500","by-stack",180,4.56,4.56,5.15,5.36,5.67
"4500","by-stack",240,4.43,4.68,4.895,5.1,5.36
"4500","by-stack",300,4.56,5.07,5.195,5.5,5.8
"4500","by-stack",360,4.12,4.67,4.97,5.27,6
"4500","by-stack",420,4.74,4.75,4.92,5.09,5.33
"4500","by-stack",480,3.67,4.37,4.97,5.27,5.43
"4500","by-stack",540,2.79,3.76,4.515,5,6.26
"4500","by-stack",600,3.47,4.23,5.005,5.31,5.48
"4500","by-dependencies",0,0.061,0.106,0.222,0.304,0.304
"4500","by-dependencies",60,4.37,4.54,4.715,4.88,4.88
"4500","by-dependencies",120,5.01,5.07,5.14,5.26,5.26
"4500","by-dependencies",180,5.5,5.6,5.695,5.8,5.97
"4500","by-dependencies",240,4.98,5.05,5.195,5.76,6.8
"4500","by-dependencies",300,4.23,4.61,4.74,4.94,4.94
"4500","by-dependencies",360,4.26,4.45,4.725,4.81,4.81
"4500","by-dependencies",420,4.65,4.69,4.785,4.95,5.26
"4500","by-dependencies",480,3.89,4.67,4.87,5.42,6.08
"4500","by-dependencies",540,3.35,4.09,4.61,4.71,5.26
"4500","by-dependencies",600,3.12,3.43,4.2,4.78,4.87
