Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35084,0,280,252.04209896249003,6,649,8688.0,58.476261814147804,0.0,280,310,320,330,350,370,400,410,480,550,650
GET,/basket.html,34916,0,250,228.67513460877535,5,689,23020.0,58.196247791095224,0.0,250,280,300,310,350,380,420,440,520,600,690
DELETE,/cart,34823,0,440,405.61717830169715,8,2620,0.0,58.041240028333974,0.0,440,490,510,530,580,630,710,780,1500,2200,2600
POST,/cart,34939,4,730,675.1121955407997,17,2767,0.007327055725693352,58.23458304425123,0.00666700054887103,730,800,840,870,940,1000,1100,1300,2100,2700,2800
GET,/category.html,35021,0,240,213.11918563147825,5,549,11518.0,58.37125655550309,0.0,240,260,280,290,320,340,380,400,470,530,550
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3963,0,250,221.21271763815292,5,508,10364.0,6.605330793793973,0.0,250,280,290,300,330,360,390,400,460,510,510
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3923,0,250,222.16161101198063,5,510,10364.0,6.538660788305263,0.0,250,280,290,300,330,360,390,410,460,510,510
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3865,0,250,220.13143596377748,5,526,10364.0,6.4419892803466325,0.0,250,280,290,300,330,360,390,420,510,530,530
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3811,0,250,224.45106271319864,5,514,10364.0,6.351984772936874,0.0,250,280,290,300,330,360,380,400,480,510,510
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3824,0,250,221.04105648535565,5,569,10364.0,6.373652524720705,0.0,250,280,290,300,330,360,390,410,520,570,570
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3942,0,250,223.05352612886858,5,552,10364.0,6.5703290409124,0.0,250,280,290,300,330,360,390,420,510,550,550
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3935,0,250,222.43939008894537,5,520,10364.0,6.558661789951876,0.0,250,280,290,300,330,360,390,410,500,520,520
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3865,0,250,223.51228978007762,5,526,10364.0,6.4419892803466325,0.0,250,280,290,300,330,360,390,410,470,530,530
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3892,0,250,221.84146968139774,5,505,10364.0,6.486991534051512,0.0,250,280,290,300,330,360,390,410,480,500,500
GET,/login,35035,0,700,649.1081489938633,16,2603,12.997402597402598,58.39459105742414,0.0,700,770,810,840,900,960,1000,1100,1800,2300,2600
POST,/orders,34864,0,1200,1207.7675539238182,41,3904,607.0489329967875,58.109576783959895,0.0,1200,1300,1500,1500,1800,2000,2300,2500,3300,3900,3900
,Aggregated,279702,4,320,481.3476235421985,5,3904,6780.484386954688,466.1933468800812,0.00666700054887103,320,500,690,770,1000,1300,1600,1800,2600,3400,3900
