Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,19431,2367,100,7068.670879304143,1,96164,7629.665585919407,32.387184432158456,3.9452660980350505,100,620,1800,3300,16000,60000,66000,75000,91000,95000,96000
GET,/basket.html,16570,2658,50,10267.662539162457,1,96025,19327.353047676523,27.618529465331974,4.430298812242148,50,97,470,3100,60000,71000,81000,81000,96000,96000,96000
DELETE,/cart,15689,4598,7400,20364.986997259228,4,96162,0.0,26.150097090017702,7.663850240289464,7400,8700,16000,60000,64000,76000,81000,91000,96000,96000,96000
POST,/cart,16829,3723,9400,15082.52837364074,4,131150,0.041832550953710856,28.05022524876716,6.205418539494927,9400,10000,11000,13000,16000,72000,82000,91000,96000,126000,131000
GET,/category.html,18079,2388,61,7894.917319251997,0,96000,9996.622490181979,30.133699107045068,3.9802684588541193,61,180,3500,3600,58000,60000,76000,81000,96000,96000,96000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,1887,125,56,3691.735370634245,0,90985,9677.460519342872,3.145212136456333,0.208347385827791,56,160,3100,3100,3400,8600,61000,61000,81000,91000,91000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,1965,133,53,3531.2076335877864,0,96007,9662.518066157761,3.2752209052128745,0.22168161852076962,53,120,2200,3100,3200,8500,60000,61000,81000,96000,96000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,1896,135,54,4036.947034540378,0,81205,9626.056962025317,3.160213148235934,0.22501517669401427,54,130,2400,3100,3400,36000,61000,62000,81000,81000,81000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,1940,138,53,3659.422680412371,0,90976,9626.767010309279,3.233551428047316,0.23001551395388126,53,130,2000,3100,3500,8600,60000,61000,81000,91000,91000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,1902,120,51,3230.201713050456,1,90994,9710.119873817035,3.170213822755668,0.20001349039467936,51,120,2000,3100,3400,8000,60000,61000,81000,91000,91000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,1908,124,59,3449.5796645702308,0,91174,9690.448637316562,3.1802144972754016,0.20668060674116867,59,140,2300,3100,3200,8200,60000,65000,91000,91000,91000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,1845,118,54,3209.052032520325,0,91151,9701.153387533876,3.075207414818195,0.1966799322214347,54,120,2000,3100,3200,8100,60000,61000,81000,91000,91000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,1920,121,53,3440.9911073091284,0,90992,9710.852083333333,3.2002158463148698,0.2016802694813017,54,130,2200,3100,3200,8500,60000,61000,81000,91000,91000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,1884,114,49,3308.3444798301484,0,96006,9736.878980891719,3.1402117991964658,0.1900128158749454,49,110,1800,3100,3200,7700,60000,62000,91000,96000,96000
GET,/login,18607,3638,8100,13338.229859730209,4,107358,8.823399795775783,31.013758464781656,6.0637423171320295,8100,8900,9900,10000,24000,67000,75000,77000,91000,105000,107000
POST,/orders,15985,8815,30000,36866.79937441351,4,136204,278.09771660932125,26.64346369965791,14.692657648575821,30000,57000,60000,61000,78000,95000,113000,117000,126000,131000,136000
,Aggregated,138337,29315,3700,13887.777891313015,0,136204,5926.587962728699,230.577218506073,48.861628924333544,3700,8300,10000,14000,60000,70000,81000,91000,118000,126000,136000
