"Time","by-stack"
2024-02-27 05:01:30,3
2024-02-27 05:01:45,3
2024-02-27 05:02:00,3
2024-02-27 05:02:15,4
2024-02-27 05:02:30,6
2024-02-27 05:02:45,6
2024-02-27 05:03:00,6
2024-02-27 05:03:15,6
2024-02-27 05:03:30,6
2024-02-27 05:03:45,6
2024-02-27 05:04:00,6
2024-02-27 05:04:15,6
2024-02-27 05:04:30,6
2024-02-27 05:04:45,6
2024-02-27 05:05:00,6
2024-02-27 05:05:15,6
2024-02-27 05:05:30,6
2024-02-27 05:05:45,6
2024-02-27 05:06:00,6
2024-02-27 05:06:15,6
2024-02-27 05:06:30,6
2024-02-27 05:06:45,6
2024-02-27 05:07:00,6
2024-02-27 05:07:15,6
2024-02-27 05:07:30,6
2024-02-27 05:07:45,6
2024-02-27 05:08:00,6
2024-02-27 05:08:15,6
2024-02-27 05:08:30,6
2024-02-27 05:08:45,6
2024-02-27 05:09:00,6
2024-02-27 05:09:15,6
2024-02-27 05:09:30,6
2024-02-27 05:09:45,6
2024-02-27 05:10:00,6
2024-02-27 05:10:15,6
2024-02-27 05:10:30,6
2024-02-27 05:10:45,6
2024-02-27 05:11:00,6
2024-02-27 05:11:15,6
2024-02-27 05:11:30,6
