"Time","by-stack - bystackgo","by-stack - bystackjvm","by-stack - bystacknode","by-stack - carts-db","by-stack - catalogue-db","by-stack - orders-db","by-stack - rabbitmq","by-stack - rabbitmq-exporter","by-stack - session-db","by-stack - user-db"
2024-02-27 05:01:30,1,1,1,1,1,1,1,1,1,1
2024-02-27 05:01:45,1,1,1,1,1,1,1,1,1,1
2024-02-27 05:02:00,1,1,1,1,1,1,1,1,1,1
2024-02-27 05:02:15,1,1,1,1,1,1,1,1,1,1
2024-02-27 05:02:30,1,1,1,1,1,1,1,1,1,1
2024-02-27 05:02:45,1,1,1,1,1,1,1,1,1,1
2024-02-27 05:03:00,2,1,1,1,1,1,1,1,1,1
2024-02-27 05:03:15,2,1,2,1,1,1,1,1,1,1
2024-02-27 05:03:30,2,1,2,1,1,1,1,1,1,1
2024-02-27 05:03:45,2,1,2,1,1,1,1,1,1,1
2024-02-27 05:04:00,2,1,2,1,1,1,1,1,1,1
2024-02-27 05:04:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:04:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:04:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:05:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:05:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:05:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:05:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:06:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:06:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:06:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:06:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:07:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:07:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:07:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:07:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:08:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:08:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:08:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:08:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:09:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:09:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:09:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:09:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:10:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:10:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:10:30,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:10:45,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:11:00,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:11:15,2,2,2,1,1,1,1,1,1,1
2024-02-27 05:11:30,2,2,2,1,1,1,1,1,1,1
