"Time","by-stack"
2024-02-27 05:01:30,2509848576
2024-02-27 05:02:00,2706366464
2024-02-27 05:02:30,3674050560
2024-02-27 05:03:00,4031168512
2024-02-27 05:03:30,4436901888
2024-02-27 05:04:00,4531908608
2024-02-27 05:04:30,4896399360
2024-02-27 05:05:00,4891537408
2024-02-27 05:05:30,4991569920
2024-02-27 05:06:00,5026328576
2024-02-27 05:06:30,5059084288
2024-02-27 05:07:00,5098958848
2024-02-27 05:07:30,5100441600
2024-02-27 05:08:00,5120917504
2024-02-27 05:08:30,5107019776
2024-02-27 05:09:00,5126905856
2024-02-27 05:09:30,5158596608
2024-02-27 05:10:00,5148622848
2024-02-27 05:10:30,5157175296
2024-02-27 05:11:00,5167341568
2024-02-27 05:11:30,5142388736
