"Time","Total Cost"
2023-05-27 23:10:45,68.77
2023-05-27 23:11:00,116.33
2023-05-27 23:11:15,116.33
2023-05-27 23:11:30,116.33
2023-05-27 23:11:45,116.33
2023-05-27 23:12:00,114.78
2023-05-27 23:12:15,114.78
2023-05-27 23:12:30,114.78
2023-05-27 23:12:45,114.78
2023-05-27 23:13:00,115.39
2023-05-27 23:13:15,115.39
2023-05-27 23:13:30,115.39
2023-05-27 23:13:45,115.39
2023-05-27 23:14:00,107.16
2023-05-27 23:14:15,107.16
2023-05-27 23:14:30,107.16
2023-05-27 23:14:45,107.16
2023-05-27 23:15:00,110.41
2023-05-27 23:15:15,110.41
2023-05-27 23:15:30,110.41
2023-05-27 23:15:45,110.41
2023-05-27 23:16:00,112.68
2023-05-27 23:16:15,112.68
2023-05-27 23:16:30,112.68
2023-05-27 23:16:45,112.68
2023-05-27 23:17:00,110.40
2023-05-27 23:17:15,110.40
2023-05-27 23:17:30,110.40
2023-05-27 23:17:45,110.40
2023-05-27 23:18:00,109.94
2023-05-27 23:18:15,109.94
2023-05-27 23:18:30,109.94
2023-05-27 23:18:45,109.94
2023-05-27 23:19:00,111.15
2023-05-27 23:19:15,111.15
2023-05-27 23:19:30,111.15
2023-05-27 23:19:45,111.15
2023-05-27 23:20:00,85.02
2023-05-27 23:20:15,85.02
2023-05-27 23:20:30,85.02
2023-05-27 23:20:45,85.02

