Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35166,0,280,250.35764659045668,5,632,8688.0,58.61079553427452,0.0,280,300,320,320,350,370,390,410,490,580,630
GET,/basket.html,35034,0,250,225.74185077353428,5,677,23020.0,58.39079254813665,0.0,250,280,290,310,340,370,410,430,530,620,680
DELETE,/cart,34907,0,430,397.1999885409803,9,2471,0.0,58.179123008443405,0.0,430,480,500,520,570,620,670,720,1200,2300,2500
POST,/cart,35057,3,720,666.6015916935277,15,2855,0.005476794933964686,58.429126401781886,0.0050000678667697085,720,780,820,850,920,1000,1100,1300,2300,2800,2900
GET,/category.html,35139,0,230,210.51660548108939,5,680,11518.0,58.5657949234736,0.0,230,260,280,280,310,340,370,390,480,580,680
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3880,0,250,218.0819587628866,5,576,10364.0,6.4667544410221565,0.0,250,280,290,300,330,350,380,410,480,580,580
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3936,0,250,221.9001524390244,5,691,10364.0,6.5600890412018575,0.0,250,280,290,300,330,360,390,410,540,690,690
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3973,0,250,219.56934306569343,5,534,10364.0,6.621756544892017,0.0,250,270,290,300,330,350,390,410,490,530,530
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3866,0,250,220.25452664252458,5,493,10364.0,6.443420790977231,0.0,250,270,290,300,330,350,380,400,480,490,490
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3954,0,250,223.03161355589276,5,573,10364.0,6.590089448402476,0.0,250,280,290,300,330,360,390,410,490,570,570
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3865,0,240,217.1443725743855,5,551,10364.0,6.441754101688308,0.0,240,270,290,300,320,350,390,410,490,550,550
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3813,0,250,221.77025963808026,5,593,10364.0,6.3550862586643,0.0,250,270,290,300,320,350,380,410,520,590,590
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3885,0,240,218.45070785070786,5,599,10364.0,6.475087887466772,0.0,240,270,290,300,320,350,380,410,490,600,600
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3938,0,240,217.34408329101066,5,499,10364.0,6.5634224197797035,0.0,240,270,290,300,320,350,380,400,470,500,500
GET,/login,35144,0,700,641.5166742544958,47,2803,12.998890279990894,58.57412836991821,0.0,700,760,800,820,880,950,1000,1100,1700,2600,2800
POST,/orders,34926,0,1200,1235.1291587928763,79,4722,607.9236099181126,58.21079010493295,0.0,1200,1400,1500,1500,1800,2100,2700,3100,4000,4500,4700
,Aggregated,280483,3,320,480.3944873664358,5,4722,6782.248104163175,467.47801182505606,0.0050000678667697085,320,490,680,760,1000,1300,1600,1900,3200,4000,4700
