"Time","by-stack"
2024-02-27 01:12:00,25141248
2024-02-27 01:12:30,30015488
2024-02-27 01:13:00,37617664
2024-02-27 01:13:30,52039680
2024-02-27 01:14:00,80519168
2024-02-27 01:14:30,93102080
2024-02-27 01:15:00,115224576
2024-02-27 01:15:30,120475648
2024-02-27 01:16:00,138276864
2024-02-27 01:16:30,179257344
2024-02-27 01:17:00,206827520
2024-02-27 01:17:30,218890240
2024-02-27 01:18:00,248270848
2024-02-27 01:18:30,247447552
2024-02-27 01:19:00,283181056
2024-02-27 01:19:30,285200384
2024-02-27 01:20:00,318922752
2024-02-27 01:20:30,326844416
2024-02-27 01:21:00,356274176
2024-02-27 01:21:30,370954240
2024-02-27 01:22:00,393912320
