"Time","by-stack"
2024-02-27 01:12:00,3
2024-02-27 01:12:15,3
2024-02-27 01:12:30,4
2024-02-27 01:12:45,4
2024-02-27 01:13:00,4
2024-02-27 01:13:15,4
2024-02-27 01:13:30,4
2024-02-27 01:13:45,4
2024-02-27 01:14:00,6
2024-02-27 01:14:15,6
2024-02-27 01:14:30,6
2024-02-27 01:14:45,6
2024-02-27 01:15:00,6
2024-02-27 01:15:15,6
2024-02-27 01:15:30,6
2024-02-27 01:15:45,6
2024-02-27 01:16:00,6
2024-02-27 01:16:15,6
2024-02-27 01:16:30,6
2024-02-27 01:16:45,8
2024-02-27 01:17:00,8
2024-02-27 01:17:15,8
2024-02-27 01:17:30,8
2024-02-27 01:17:45,8
2024-02-27 01:18:00,8
2024-02-27 01:18:15,8
2024-02-27 01:18:30,8
2024-02-27 01:18:45,8
2024-02-27 01:19:00,8
2024-02-27 01:19:15,8
2024-02-27 01:19:30,8
2024-02-27 01:19:45,8
2024-02-27 01:20:00,8
2024-02-27 01:20:15,8
2024-02-27 01:20:30,8
2024-02-27 01:20:45,8
2024-02-27 01:21:00,8
2024-02-27 01:21:15,8
2024-02-27 01:21:30,8
2024-02-27 01:21:45,8
2024-02-27 01:22:00,8
