Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,34101,0,110,129.2228673645934,1,479,8688.0,56.74380602764064,0.0,110,140,180,200,250,290,320,350,420,450,480
GET,/basket.html,34014,0,78,102.35485388369494,0,530,23020.0,56.599038685791285,0.0,78,120,160,180,230,280,310,340,430,500,530
DELETE,/cart,33806,0,180,220.91451221676624,6,2734,0.0,56.25292825930088,0.0,180,260,320,350,440,510,600,710,1200,1800,2700
POST,/cart,34014,6,570,604.988534133004,17,3470,0.011289469042159111,56.599038685791285,0.009983954610300104,570,720,800,860,1000,1200,1400,1600,2500,3400,3500
GET,/category.html,34037,0,89,107.78914122866293,0,457,11518.0,56.63731051179744,0.0,89,130,160,180,230,260,300,330,380,440,460
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3860,0,88,106.68937823834197,0,495,10364.0,6.423010799293067,0.0,88,130,160,180,230,270,310,340,440,500,500
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3763,0,88,107.39649216051023,0,489,10364.0,6.261603533093215,0.0,88,130,160,180,230,270,310,340,430,490,490
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3766,0,85,106.15693043016464,0,450,10364.0,6.266595510398365,0.0,86,130,170,190,230,260,310,340,400,450,450
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3805,0,82,104.25019710906702,0,500,10364.0,6.331491215365316,0.0,82,130,160,180,230,270,310,330,460,500,500
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3743,0,84,104.90034731498798,0,490,10364.0,6.2283236843922145,0.0,84,130,160,180,230,270,310,340,420,490,490
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3819,0,85,104.78554595443833,0,428,10364.0,6.354787109456016,0.0,85,130,160,180,230,260,300,340,420,430,430
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3697,0,84,104.68893697592642,0,457,10364.0,6.151780032379913,0.0,84,130,160,180,230,260,310,330,430,460,460
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3798,0,84,103.35966298051606,0,488,10364.0,6.319843268319966,0.0,84,130,160,180,220,260,310,330,400,490,490
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3786,0,85,106.02403592181722,0,530,10364.0,6.2998753590993655,0.0,85,130,160,180,230,270,320,340,420,530,530
GET,/login,34040,0,830,826.2013513513514,27,3527,12.997326674500588,56.64230248910259,0.0,830,960,1100,1100,1300,1500,1700,1800,2300,2900,3500
POST,/orders,33833,0,1900,1867.1055182809682,46,5407,606.9731622971655,56.297856055047234,0.0,1900,2300,2500,2600,3000,3300,3600,3800,4500,4900,5400
,Aggregated,271882,6,200,494.63800472263705,0,5407,6786.208494861741,452.4095912262688,0.009983954610300104,200,370,660,820,1400,2100,2800,3100,3900,4600,5400
