Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,25616,0,68,83.92934103685197,1,479,8688.0,42.627098462420555,0.0,68,84,99,110,150,180,240,290,380,470,480
GET,/basket.html,25088,0,35,53.32768654336735,1,463,23020.0,41.748463703357544,0.0,35,55,72,84,120,160,220,270,380,440,460
DELETE,/cart,23214,0,4900,4714.9374084604115,60,8341,0.0,38.62997594107709,0.0,4900,5200,5300,5400,5700,5900,6300,6500,7100,7500,8300
POST,/cart,25089,44,6700,6482.329785961975,119,11949,0.11224042409023875,41.75012778434062,0.0732195632552508,6700,7000,7200,7400,7800,8100,8500,8800,9700,11000,12000
GET,/category.html,25369,0,33,49.61902321731247,0,457,11518.0,42.216070459601305,0.0,33,52,67,78,120,150,210,260,370,420,460
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2806,0,28,46.89665003563792,0,477,10364.0,4.669411238505312,0.0,28,47,62,76,120,160,200,260,370,480,480
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2863,0,29,46.6325532658051,0,429,10364.0,4.764263854540523,0.0,29,47,62,73,120,150,200,260,380,430,430
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2773,0,27,46.82077172737108,0,493,10364.0,4.614496566063874,0.0,27,46,62,76,120,160,210,270,380,490,490
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2804,0,28,47.67225392296719,0,395,10364.0,4.666083076539164,0.0,28,47,61,74,120,170,220,270,380,400,400
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2920,0,29,47.541438356164385,0,481,10364.0,4.859116470575734,0.0,29,48,64,78,120,150,220,260,340,480,480
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2752,0,28,48.114098837209305,0,427,10364.0,4.579550865419322,0.0,28,48,64,80,120,160,220,260,420,430,430
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2768,0,29,47.321893063583815,0,371,10364.0,4.606176161148505,0.0,29,47,62,75,120,160,210,260,340,370,370
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2771,0,27,45.52399855647781,0,398,10364.0,4.611168404097726,0.0,27,45,61,73,110,150,190,250,370,400,400
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2912,0,28,48.27129120879121,0,439,10364.0,4.845803822711144,0.0,28,47,64,80,120,160,220,270,380,440,440
GET,/login,25370,0,5600,5347.395703586913,165,10047,12.999487583760347,42.21773454058438,0.0,5600,5900,6000,6200,6500,6800,7200,7400,8100,8900,10000
POST,/orders,23420,0,36000,26890.139709649873,328,43170,604.9182322801025,38.972776623590306,0.0,36000,40000,40000,40000,41000,41000,42000,42000,43000,43000,43000
,Aggregated,198535,44,220,5255.810678217947,0,43170,6899.044621855089,330.3783179745731,0.0732195632552508,220,5200,5800,6300,7900,39000,41000,41000,42000,43000,43000
