Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683163358,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683163359,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683163360,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683163361,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683163362,16,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683163363,24,GET,/,2.666667,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,13,14.5,8,20,8688.0
1683163363,24,GET,/basket.html,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,10,11.4,3,27,23020.0
1683163363,24,POST,/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,210,227.5,125,431,0.0
1683163363,24,GET,/category.html,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,7,10.6,4,21,11518.0
1683163363,24,GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,0.000000,0.000000,11,11,11,11,11,11,11,11,11,11,11,3,0,11,13.333333333333334,7,22,10364.0
1683163363,24,GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.0,3,3,10364.0
1683163363,24,GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,4,12.0,4,20,10364.0
1683163363,24,GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,0.000000,0.000000,11,11,11,11,11,11,11,11,11,11,11,3,0,11,9.666666666666666,7,11,10364.0
1683163363,24,GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10.0,10,10,10364.0
1683163363,24,GET,/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,490,437.7,136,512,13.0
1683163363,24,,Aggregated,2.666667,0.000000,17,27,210,230,490,500,510,510,510,510,510,60,0,17,118.71666666666667,3,512,8933.833333333334
1683163364,32,GET,/,2.500000,0.000000,14,18,20,26,49,57,59,59,59,59,59,33,0,14,18.96969696969697,8,59,8688.0
1683163364,32,GET,/basket.html,2.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,28,0,4,7.607142857142857,3,27,23020.0
1683163364,32,POST,/cart,2.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,28,0,270,283.07142857142856,116,431,0.0
1683163364,32,GET,/category.html,2.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,0,5,10.066666666666666,3,75,11518.0
1683163364,32,GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,2,0,3,3.0,3,3,10364.0
1683163364,32,GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,0.750000,0.000000,6,6,11,11,12,12,12,12,12,12,12,8,0,6,8.625,3,22,10364.0
1683163364,32,GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7.0,3,9,10364.0
1683163364,32,GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,0.250000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11.333333333333334,4,20,10364.0
1683163364,32,GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7.0,7,7,10364.0
1683163364,32,GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,0.750000,0.000000,7,7,11,11,11,11,11,11,11,11,11,5,0,7,7.0,3,11,10364.0
1683163364,32,GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,2,0,3,3.5,3,4,10364.0
1683163364,32,GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,0.250000,0.000000,2,2,2,2,2,2,2,2,2,2,2,2,0,2,6.0,2,10,10364.0
1683163364,32,GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2.6666666666666665,2,3,10364.0
1683163364,32,GET,/login,2.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,0,250,303.1,80,680,13.0
1683163364,32,,Aggregated,12.500000,0.000000,13,57,190,230,380,480,510,610,680,680,680,179,0,13,102.60335195530726,2,680,8872.145251396649
