Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,30746,0,87,134.2121576790477,3,1045,8688.0,51.06757379362432,0.0,87,130,170,200,290,370,480,560,750,900,1000
GET,/basket.html,30206,0,60,107.03744289214063,3,1071,23020.0,50.17066070416367,0.0,60,100,140,170,270,370,500,580,810,950,1100
DELETE,/cart,28345,0,4200,3849.5039689539603,13,6671,0.0,47.079632445855765,0.0,4200,4400,4500,4500,4700,4900,5100,5300,5800,6500,6700
POST,/cart,30207,31,5700,5343.1683715695035,26,9405,0.0656801403648161,50.17232165432934,0.05148945513570396,5700,5900,6100,6200,6500,6800,7100,7400,8200,8900,9400
GET,/category.html,30488,0,58,101.75829834689058,3,960,11518.0,50.63904865088201,0.0,58,98,140,170,260,350,450,530,710,850,960
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3357,0,51,104.58236520703008,3,981,10364.0,5.575809706147038,0.0,51,100,140,180,280,380,500,560,780,980,980
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3343,0,50,101.51271313191744,3,749,10364.0,5.552556403827689,0.0,50,100,140,170,270,360,470,560,730,750,750
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3340,0,49,100.4625748502994,3,834,10364.0,5.547573553330685,0.0,49,96,140,170,270,360,490,540,760,830,830
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3409,0,50,101.71633910237607,3,756,10364.0,5.662179114761768,0.0,50,100,140,180,280,360,460,530,710,760,760
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3448,0,49,96.93967517401393,3,864,10364.0,5.726956171222815,0.0,50,94,140,160,260,340,450,540,750,860,860
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3343,0,50,99.58061621298235,3,863,10364.0,5.552556403827689,0.0,50,97,140,170,260,370,480,550,740,860,860
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3486,0,49,99.22489959839358,2,843,10364.0,5.790072277518194,0.0,49,96,140,170,270,360,460,530,720,840,840
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3372,0,53,104.56020166073547,2,773,10364.0,5.600723958632057,0.0,53,110,150,180,280,360,480,560,700,770,770
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3389,0,51,100.6928297432871,2,906,10364.0,5.628960111448411,0.0,51,97,140,170,270,360,470,550,820,910,910
GET,/login,30489,0,4800,4511.597002197514,66,7736,12.998720850142675,50.64070960104768,0.0,4800,5100,5200,5300,5600,5800,6100,6300,7000,7500,7700
POST,/orders,28550,0,29000,21985.285639229423,299,37138,605.5241330998249,47.42012722981768,0.0,29000,34000,34000,35000,35000,35000,36000,36000,36000,37000,37000
,Aggregated,239518,31,430,4380.8437570454,2,37138,6877.468232032666,397.8274617804368,0.05148945513570396,430,4400,5000,5400,6800,33000,35000,35000,36000,36000,37000
