"Time","Total Cost"
2024-01-23 05:06:00,68.75
2024-01-23 05:06:15,147.84
2024-01-23 05:06:30,147.84
2024-01-23 05:06:45,147.84
2024-01-23 05:07:00,147.84
2024-01-23 05:07:15,195.44
2024-01-23 05:07:30,195.44
2024-01-23 05:07:45,195.44
2024-01-23 05:08:00,195.44
2024-01-23 05:08:15,221.76
2024-01-23 05:08:30,221.76
2024-01-23 05:08:45,221.76
2024-01-23 05:09:00,221.76
2024-01-23 05:09:15,225.13
2024-01-23 05:09:30,225.13
2024-01-23 05:09:45,225.13
2024-01-23 05:10:00,225.13
2024-01-23 05:10:15,246.88
2024-01-23 05:10:30,246.88
2024-01-23 05:10:45,246.88
2024-01-23 05:11:00,246.88
2024-01-23 05:11:15,227.08
2024-01-23 05:11:30,227.08
2024-01-23 05:11:45,227.08
2024-01-23 05:12:00,227.08
2024-01-23 05:12:15,239.74
2024-01-23 05:12:30,239.74
2024-01-23 05:12:45,239.74
2024-01-23 05:13:00,239.74
2024-01-23 05:13:15,234.50
2024-01-23 05:13:30,234.50
2024-01-23 05:13:45,234.50
2024-01-23 05:14:00,234.50
2024-01-23 05:14:15,260.08
2024-01-23 05:14:30,260.08
2024-01-23 05:14:45,260.08
2024-01-23 05:15:00,260.08
2024-01-23 05:15:15,263.97
2024-01-23 05:15:30,263.97
2024-01-23 05:15:45,263.97
2024-01-23 05:16:00,263.97
