Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,22283,2312,99,7894.7540726114075,3,88541,7786.565902257326,37.09084696025462,3.848406326442072,99,180,3100,5800,34000,61000,61000,63000,87000,88000,89000
GET,/basket.html,20129,3157,68,7290.744451709017,2,88548,19409.58020766059,33.50543725992754,5.2549389154747495,68,130,310,2700,27000,60000,61000,74000,87000,88000,89000
DELETE,/cart,18392,4728,5800,12689.42393431927,4,91846,0.0,30.614138908271016,7.8699243561497045,5800,6500,7100,8200,61000,61000,61000,61000,85000,92000,92000
POST,/cart,20769,3744,7600,13708.770956714334,5,104317,0.05238576724926573,34.57074004925406,6.2320213175601715,7600,8400,9500,10000,17000,78000,92000,96000,101000,104000,104000
GET,/category.html,21916,2928,74,8738.98800403303,2,87823,9979.183427632779,36.479962392000196,4.873760261168853,74,170,1500,4100,60000,61000,76000,81000,87000,88000,88000
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2470,242,68,6423.658704453442,2,87802,9348.57975708502,4.111402952557058,0.4028176172140923,69,160,900,1800,19000,60000,60000,66000,85000,88000,88000
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2450,244,67,5970.480499381885,3,87266,9331.830204081632,4.078112240390604,0.4061466884307377,67,150,950,2100,16000,60000,60000,63000,87000,87000,87000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2373,241,69,6347.890855457227,3,86811,9311.440370838602,3.9499429985497563,0.4011530816057696,69,180,1100,2200,18000,60000,60000,61000,81000,87000,87000
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2277,226,71,5748.278875713659,2,81612,9335.337725076855,3.790147580150778,0.3761850474809292,71,160,1000,1800,16000,60000,60000,61000,81000,82000,82000
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2340,248,71,6545.514085072537,3,87430,9265.593162393163,3.8950133234751076,0.41280483086402847,71,170,990,2100,17000,60000,60000,63000,87000,87000,87000
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2350,260,72,6711.226382978723,2,87782,9217.344680851063,3.9116586795583346,0.43277925816390084,72,170,1100,2100,21000,60000,60000,63000,85000,88000,88000
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2429,245,74,6216.511733223549,2,87242,9318.63976945245,4.0431569926158275,0.4078112240390604,74,190,1100,2100,16000,60000,60000,61000,81000,87000,87000
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2428,248,68,6577.665568369028,2,87214,9305.403624382208,4.041492457007505,0.41280483086402847,68,160,1000,2100,19000,60000,61000,65000,87000,87000,87000
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2415,254,72,6713.187659167287,3,87243,9273.956107660455,4.019853494099309,0.4227920445139647,72,180,1000,2100,19000,60000,60000,66000,87000,87000,87000
GET,/login,22089,1900,6700,11648.356197397281,5,162027,11.066684775227488,36.76792705224002,3.1626176558131216,6700,7500,8800,9800,17000,61000,92000,95000,156000,162000,162000
POST,/orders,18835,6509,23000,26679.450703477567,5,167150,398.87645341120253,31.35152818275797,10.834462274572425,23000,35000,45000,52000,60000,60000,75000,85000,99000,162000,167000
,Aggregated,165945,27486,3500,11625.0830491343,2,167150,5971.494085389738,276.2213615231097,45.75142573035761,3500,6900,8800,13000,58000,61000,76000,87000,101000,158000,167000
