Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,24098,0,87,113.35588015602954,6,806,8688.0,40.16197511624645,0.0,87,110,130,150,210,280,380,480,660,780,810
GET,/basket.html,23562,0,54,81.8666072489602,5,904,23020.0,39.26867199306992,0.0,54,82,100,120,180,250,360,480,660,860,900
DELETE,/cart,21695,0,5300,5075.706153491588,67,9001,0.0,36.15711055469196,0.0,5300,5500,5700,5800,6100,6400,6800,7000,7800,8600,9000
POST,/cart,23564,38,7100,6985.825963333899,228,11949,0.10320828382278051,39.27200521367879,0.06333119156848557,7100,7500,7700,7900,8400,8700,9200,9500,10000,12000,12000
GET,/category.html,23862,0,52,78.55309697426871,5,867,11518.0,39.76865508440007,0.0,52,78,99,120,170,240,340,430,620,760,870
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2687,0,47,79.17231112765165,5,698,10364.0,4.478181888013704,0.0,47,74,100,120,190,260,340,490,640,700,700
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2636,0,47,75.79097116843703,5,708,10364.0,4.393184762487578,0.0,47,72,96,120,180,250,340,400,680,710,710
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2699,0,48,80.07039644312708,5,717,10364.0,4.4981812116669095,0.0,48,76,100,120,190,260,380,500,700,720,720
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2638,0,46,75.29605761940864,5,727,10364.0,4.396517983096445,0.0,46,72,97,110,180,240,340,440,620,730,730
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2635,0,48,78.87134724857685,5,703,10364.0,4.391518152183144,0.0,48,73,100,120,190,260,340,490,630,700,700
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2666,0,47,75.56189047261816,5,626,10364.0,4.443183071620593,0.0,47,72,96,110,180,250,340,430,600,630,630
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2517,0,46,75.60508541914979,5,702,10364.0,4.194858136259952,0.0,46,69,94,110,180,250,360,460,600,700,700
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2689,0,47,75.5269616957977,5,704,10364.0,4.481515108622571,0.0,47,71,93,110,180,260,350,450,630,700,700
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2695,0,44,74.77328385899814,5,654,10364.0,4.491514770449174,0.0,44,71,96,110,180,240,340,440,610,650,650
GET,/login,23866,0,6000,5774.358459733512,91,10259,12.998365876141792,39.775321525617805,0.0,6000,6300,6500,6600,7000,7300,7700,8000,8900,9900,10000
POST,/orders,21905,0,39000,28402.825427984477,267,45681,605.4012325952979,36.50709871862306,0.0,39000,41000,42000,42000,43000,43000,44000,44000,45000,46000,46000
,Aggregated,186414,38,340,5595.463017799092,5,45681,6906.578438314719,310.67949329072815,0.06333119156848557,340,5600,6300,6800,8500,41000,42000,43000,44000,45000,46000
