"Time","by-dependencies"
2023-05-28 19:07:00,2136641536
2023-05-28 19:07:30,2419752960
2023-05-28 19:08:00,2517848064
2023-05-28 19:08:30,2659758080
2023-05-28 19:09:00,2742345728
2023-05-28 19:09:30,2811940864
2023-05-28 19:10:00,2872020992
2023-05-28 19:10:30,2919833600
2023-05-28 19:11:00,2933383168
2023-05-28 19:11:30,2951368704
2023-05-28 19:12:00,3030708224
2023-05-28 19:12:30,3057086464
2023-05-28 19:13:00,3040051200
2023-05-28 19:13:30,3057065984
2023-05-28 19:14:00,3059167232
2023-05-28 19:14:30,3061428224
2023-05-28 19:15:00,3078430720
2023-05-28 19:15:30,3082141696
2023-05-28 19:16:00,3084861440
2023-05-28 19:16:30,3093680128
2023-05-28 19:17:00,3088023552

