Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,22914,0,130,400.2241860871083,1,4381,8688.0,38.14352471687676,0.0,130,250,390,500,1400,2000,2600,2900,3700,4200,4400
GET,/basket.html,20994,0,100,357.20515385348193,0,4685,23020.0,34.9474189537449,0.0,100,230,340,440,1200,1900,2600,2900,3600,4100,4700
DELETE,/cart,18400,0,17000,16120.313967391305,48,30599,0.0,30.6293468966803,0.0,17000,19000,25000,26000,27000,28000,28000,29000,30000,30000,31000
POST,/cart,20996,25,16000,17197.990140979233,166,34483,0.07620499142693847,34.950748230581496,0.04161596045744606,16000,20000,26000,27000,29000,30000,30000,31000,32000,34000,34000
GET,/category.html,21965,0,100,355.64926018666057,0,4354,11518.0,36.56378285791211,0.0,100,230,340,450,1300,1900,2400,2700,3500,4100,4400
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2377,0,86,361.1215818258309,0,3577,10364.0,3.9568455202939714,0.0,86,210,340,460,1400,2000,2500,2700,3300,3600,3600
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2448,0,97,357.6830065359477,0,4033,10364.0,4.075034847993118,0.0,97,240,360,460,1300,1900,2400,2600,3400,4000,4000
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2530,0,95,349.8501976284585,0,3627,10364.0,4.211535198293541,0.0,95,230,350,430,1300,1900,2400,2700,3200,3600,3600
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2434,0,100,354.4926047658176,0,3632,10364.0,4.051729910136948,0.0,100,230,370,460,1300,2000,2400,2700,3400,3600,3600
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2412,0,88,335.5650912106136,0,3640,10364.0,4.015107864934396,0.0,88,210,320,410,1000,2000,2400,2700,3200,3600,3600
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2380,0,90,351.3016806722689,0,3563,10364.0,3.961839435548865,0.0,90,230,340,460,1300,1900,2400,2600,3300,3600,3600
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2464,0,90,351.66517857142856,0,4191,10364.0,4.101669062685883,0.0,91,220,340,450,1300,2000,2400,2600,3500,4200,4200
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2461,0,88,342.5599349857781,0,3230,10364.0,4.09667514743099,0.0,88,220,340,440,1200,1900,2400,2700,3000,3200,3200
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2459,0,100,365.45465636437575,0,3236,10364.0,4.093345870594394,0.0,100,230,360,470,1400,2000,2400,2600,3100,3200,3200
GET,/login,21970,0,14000,15726.599908966773,97,32224,12.998816568047337,36.5721060500036,0.0,14000,18000,24000,26000,27000,28000,29000,29000,31000,32000,32000
POST,/orders,19366,13129,60000,46328.33796344108,940,60146,196.01203139522875,32.237387608756016,21.855037793832373,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,168570,13154,2000,11464.84033932491,0,60146,6923.41457554725,280.6080981724673,21.89665375428982,2000,11000,17000,20000,29000,60000,60000,60000,60000,60000,60000
