"Time","by-dependencies"
2023-05-27 13:42:30,2073825280
2023-05-27 13:43:00,2264928256
2023-05-27 13:43:30,2497912832
2023-05-27 13:44:00,2605506560
2023-05-27 13:44:30,2700984320
2023-05-27 13:45:00,2752208896
2023-05-27 13:45:30,2827149312
2023-05-27 13:46:00,2827378688
2023-05-27 13:46:30,2878550016
2023-05-27 13:47:00,2891235328
2023-05-27 13:47:30,2951499776
2023-05-27 13:48:00,2953662464
2023-05-27 13:48:30,3041513472
2023-05-27 13:49:00,3036860416
2023-05-27 13:49:30,3050663936
2023-05-27 13:50:00,3010400256
2023-05-27 13:50:30,3041931264
2023-05-27 13:51:00,3045556224
2023-05-27 13:51:30,3047194624
2023-05-27 13:52:00,3024392192
2023-05-27 13:52:30,3044061184

