"Time","Total Cost"
2023-05-27 13:44:45,68.35
2023-05-27 13:45:00,73.30
2023-05-27 13:45:15,73.30
2023-05-27 13:45:30,73.30
2023-05-27 13:45:45,73.30
2023-05-27 13:46:00,96.74
2023-05-27 13:46:15,96.74
2023-05-27 13:46:30,96.74
2023-05-27 13:46:45,96.74
2023-05-27 13:47:00,113.84
2023-05-27 13:47:15,113.84
2023-05-27 13:47:30,113.84
2023-05-27 13:47:45,113.84
2023-05-27 13:48:00,90.02
2023-05-27 13:48:15,90.02
2023-05-27 13:48:30,90.02
2023-05-27 13:48:45,90.02
2023-05-27 13:49:00,120.80
2023-05-27 13:49:15,120.80
2023-05-27 13:49:30,120.80
2023-05-27 13:49:45,120.80
2023-05-27 13:50:00,117.67
2023-05-27 13:50:15,117.67
2023-05-27 13:50:30,117.67
2023-05-27 13:50:45,117.67
2023-05-27 13:51:00,117.32
2023-05-27 13:51:15,117.32
2023-05-27 13:51:30,117.32
2023-05-27 13:51:45,117.32
2023-05-27 13:52:00,92.17
2023-05-27 13:52:15,92.17
2023-05-27 13:52:30,92.17
2023-05-27 13:52:45,92.17
2023-05-27 13:53:00,114.64
2023-05-27 13:53:15,114.64
2023-05-27 13:53:30,114.64
2023-05-27 13:53:45,114.64
2023-05-27 13:54:00,91.07
2023-05-27 13:54:15,91.07
2023-05-27 13:54:30,91.07
2023-05-27 13:54:45,91.07

