"Time","by-stack"
2024-01-19 16:21:00,2164342784
2024-01-19 16:21:30,2357870592
2024-01-19 16:22:00,3026817024
2024-01-19 16:22:30,3526844416
2024-01-19 16:23:00,3749982208
2024-01-19 16:23:30,3856609280
2024-01-19 16:24:00,4085268480
2024-01-19 16:24:30,4235448320
2024-01-19 16:25:00,4266209280
2024-01-19 16:25:30,4308373504
2024-01-19 16:26:00,4353634304
2024-01-19 16:26:30,4401504256
2024-01-19 16:27:00,4502630400
2024-01-19 16:27:30,4512976896
2024-01-19 16:28:00,4532355072
2024-01-19 16:28:30,4547579904
2024-01-19 16:29:00,4542996480
2024-01-19 16:29:30,4558086144
2024-01-19 16:30:00,4555853824
2024-01-19 16:30:30,4562358272
2024-01-19 16:31:00,4574085120
