"Time","by-stack"
2023-05-29 17:32:30,4460544
2023-05-29 17:33:00,6520832
2023-05-29 17:33:30,26337280
2023-05-29 17:34:00,29949952
2023-05-29 17:34:30,34152448
2023-05-29 17:35:00,58814464
2023-05-29 17:35:30,58814464
2023-05-29 17:36:00,90374144
2023-05-29 17:36:30,91426816
2023-05-29 17:37:00,124321792
2023-05-29 17:37:30,140132352
2023-05-29 17:38:00,150134784
2023-05-29 17:38:30,153853952
2023-05-29 17:39:00,158052352
2023-05-29 17:39:30,158052352
2023-05-29 17:40:00,163860480
2023-05-29 17:40:30,163860480
2023-05-29 17:41:00,188547072
2023-05-29 17:41:30,188547072
2023-05-29 17:42:00,199073792
2023-05-29 17:42:30,196497408

