"Time","by-stack"
2023-05-29 17:32:30,2086735872
2023-05-29 17:33:00,2241503232
2023-05-29 17:33:30,2319499264
2023-05-29 17:34:00,2389323776
2023-05-29 17:34:30,2447085568
2023-05-29 17:35:00,2505957376
2023-05-29 17:35:30,2545446912
2023-05-29 17:36:00,2583285760
2023-05-29 17:36:30,2576396288
2023-05-29 17:37:00,2614534144
2023-05-29 17:37:30,2636107776
2023-05-29 17:38:00,2654769152
2023-05-29 17:38:30,2673721344
2023-05-29 17:39:00,2680365056
2023-05-29 17:39:30,2692341760
2023-05-29 17:40:00,2720485376
2023-05-29 17:40:30,2700341248
2023-05-29 17:41:00,2707890176
2023-05-29 17:41:30,2722025472
2023-05-29 17:42:00,2714116096
2023-05-29 17:42:30,2726543360

