"Time","by-stack"
2023-05-29 17:32:30,0.0472
2023-05-29 17:33:00,1.14
2023-05-29 17:33:30,3.21
2023-05-29 17:34:00,3.15
2023-05-29 17:34:30,2.09
2023-05-29 17:35:00,3.16
2023-05-29 17:35:30,2.80
2023-05-29 17:36:00,3.21
2023-05-29 17:36:30,3.04
2023-05-29 17:37:00,2.12
2023-05-29 17:37:30,2.94
2023-05-29 17:38:00,2.96
2023-05-29 17:38:30,2.68
2023-05-29 17:39:00,2.79
2023-05-29 17:39:30,2.81
2023-05-29 17:40:00,2.89
2023-05-29 17:40:30,3.00
2023-05-29 17:41:00,2.95
2023-05-29 17:41:30,2.76
2023-05-29 17:42:00,3.09
2023-05-29 17:42:30,2.81

