"Time","Total Cost"
2023-05-29 17:34:45,71.93
2023-05-29 17:35:00,119.44
2023-05-29 17:35:15,119.44
2023-05-29 17:35:30,119.44
2023-05-29 17:35:45,119.44
2023-05-29 17:36:00,115.68
2023-05-29 17:36:15,115.68
2023-05-29 17:36:30,115.68
2023-05-29 17:36:45,115.68
2023-05-29 17:37:00,112.59
2023-05-29 17:37:15,112.59
2023-05-29 17:37:30,112.59
2023-05-29 17:37:45,112.59
2023-05-29 17:38:00,111.10
2023-05-29 17:38:15,111.10
2023-05-29 17:38:30,111.10
2023-05-29 17:38:45,111.10
2023-05-29 17:39:00,113.81
2023-05-29 17:39:15,113.81
2023-05-29 17:39:30,113.81
2023-05-29 17:39:45,113.81
2023-05-29 17:40:00,112.55
2023-05-29 17:40:15,112.55
2023-05-29 17:40:30,112.55
2023-05-29 17:40:45,112.55
2023-05-29 17:41:00,113.85
2023-05-29 17:41:15,113.85
2023-05-29 17:41:30,113.85
2023-05-29 17:41:45,113.85
2023-05-29 17:42:00,111.33
2023-05-29 17:42:15,111.33
2023-05-29 17:42:30,111.33
2023-05-29 17:42:45,111.33
2023-05-29 17:43:00,115.47
2023-05-29 17:43:15,115.47
2023-05-29 17:43:30,115.47
2023-05-29 17:43:45,115.47
2023-05-29 17:44:00,90.89
2023-05-29 17:44:15,90.89
2023-05-29 17:44:30,90.89
2023-05-29 17:44:45,90.89

