Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,25710,0,76,95.53924542979385,6,566,8688.0,42.77558885607019,0.0,76,94,110,130,170,220,280,320,460,520,570
GET,/basket.html,25184,0,39,62.95294631512071,5,696,23020.0,41.900444564421306,0.0,39,63,83,97,140,200,270,320,450,520,700
DELETE,/cart,23304,0,4900,4701.821833161689,30,8688,0.0,38.772552419364445,0.0,4900,5100,5300,5400,5700,6000,6600,6900,7600,8300,8700
POST,/cart,25187,26,6600,6458.325247151308,81,11537,0.06606582760948108,41.90543588167406,0.043258082857169394,6600,6900,7200,7300,7800,8200,8800,9200,10000,11000,12000
GET,/category.html,25473,0,41,61.13072665174891,5,525,11518.0,42.38127479310292,0.0,41,62,80,94,140,190,250,300,420,500,520
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,2856,0,34,59.11764705882353,5,575,10364.0,4.751734024618299,0.0,34,55,76,91,140,200,270,330,460,580,580
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,2775,0,36,59.02558558558559,5,573,10364.0,4.616968458794041,0.0,36,55,75,90,140,200,270,310,450,570,570
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,2795,0,36,60.880500894454386,5,531,10364.0,4.650243907145709,0.0,36,58,76,93,140,210,280,340,420,530,530
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,2828,0,34,58.36280056577086,5,509,10364.0,4.705148396925963,0.0,34,56,76,93,140,190,240,280,420,510,510
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,2920,0,35,59.2236301369863,5,520,10364.0,4.858215459343639,0.0,35,56,77,91,140,200,270,300,420,520,520
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,2894,0,34,59.125431928127156,5,466,10364.0,4.81495737648647,0.0,34,55,76,93,140,200,270,300,440,470,470
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,2787,0,36,60.927879440258344,5,509,10364.0,4.636933727805042,0.0,36,58,78,94,150,200,270,320,450,510,510
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,2810,0,35,59.36156583629893,5,482,10364.0,4.675200493409461,0.0,35,57,77,92,150,200,260,300,440,480,480
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,2805,0,37,62.0873440285205,5,482,10364.0,4.6668816313215435,0.0,37,58,79,95,150,210,280,340,460,480,480
GET,/login,25477,0,5500,5337.2058327118575,70,9573,12.99948973584017,42.38792988277325,0.0,5500,5800,6000,6100,6500,6900,7400,7800,8600,9100,9600
POST,/orders,23511,0,36000,26788.932584747567,394,44000,605.3528986431883,39.11695330980422,0.0,36000,40000,40000,40000,41000,41000,42000,42000,43000,44000,44000
,Aggregated,199316,26,260,5243.779932368701,5,44000,6898.78664030986,331.61646318306055,0.043258082857169394,260,5100,5800,6300,8000,39000,40000,41000,42000,43000,44000
