"Time","by-stack"
2024-01-23 00:06:00,2197315584
2024-01-23 00:06:30,2380357632
2024-01-23 00:07:00,3130081280
2024-01-23 00:07:30,3596652544
2024-01-23 00:08:00,3739344896
2024-01-23 00:08:30,3839512576
2024-01-23 00:09:00,4090933248
2024-01-23 00:09:30,4223836160
2024-01-23 00:10:00,4264816640
2024-01-23 00:10:30,4328763392
2024-01-23 00:11:00,4370489344
2024-01-23 00:11:30,4450918400
2024-01-23 00:12:00,4486750208
2024-01-23 00:12:30,4504571904
2024-01-23 00:13:00,4529573888
2024-01-23 00:13:30,4526731264
2024-01-23 00:14:00,4534874112
2024-01-23 00:14:30,4531212288
2024-01-23 00:15:00,4548763648
2024-01-23 00:15:30,4551585792
2024-01-23 00:16:00,4555771904
