Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,47680,0,120,139.81453439597314,1,504,8688.0,79.34984258198587,0.0,120,180,210,230,260,280,320,340,390,420,500
GET,/basket.html,47500,0,98,117.7626947368421,1,500,23020.0,79.05028361250689,0.0,98,160,190,210,250,280,310,340,420,480,500
DELETE,/cart,47406,0,260,304.05290469560816,10,3327,0.0,78.89384726177899,0.0,260,350,400,440,570,780,1100,1300,2100,3200,3300
POST,/cart,47544,27,640,719.4573027090695,25,5172,0.03634528016153458,79.12350913837953,0.04493384542184602,640,820,960,1100,1400,1700,2100,2400,3600,4700,5200
GET,/category.html,47613,0,86,106.42276269086175,0,445,11518.0,79.2383400766798,0.0,86,150,180,190,230,250,290,310,380,420,440
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,5295,0,88,110.56052880075543,1,409,10364.0,8.812026352173136,0.0,88,160,190,200,240,270,300,330,390,410,410
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,5273,0,82,108.5742461596814,0,442,10364.0,8.775413589236818,0.0,82,150,190,200,240,270,300,330,400,440,440
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,5298,0,85,110.36674216685542,1,416,10364.0,8.817019001664452,0.0,85,160,190,200,240,270,300,330,390,420,420
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,5350,0,84,109.41158878504673,0,449,10364.0,8.903558259513934,0.0,84,150,190,200,240,270,300,320,390,450,450
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,5247,0,89,111.02039260529827,1,529,10364.0,8.732143960312078,0.0,89,160,190,210,240,270,310,330,390,530,530
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,5318,0,89,111.62109815720196,1,418,10364.0,8.850303331606561,0.0,89,160,190,200,240,270,300,330,410,420,420
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,5408,0,86,109.9484097633136,0,448,10364.0,9.000082816346048,0.0,86,160,190,200,240,270,300,320,400,450,450
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,5174,0,85,109.4907228449942,0,425,10364.0,8.610656156023381,0.0,85,160,190,200,240,260,300,320,370,420,420
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,5239,0,85,109.12788700133613,0,482,10364.0,8.718830228335234,0.0,85,150,190,200,240,260,300,320,390,480,480
GET,/login,47626,0,530,587.936715239575,35,3963,12.99808927896527,79.25997489114216,0.0,530,680,760,820,1100,1300,1700,2000,2900,3600,4000
POST,/orders,47445,0,750,749.0869216988092,72,8471,607.8106228264306,78.9587517051661,0.0,750,930,1000,1100,1200,1400,1800,2000,5600,8200,8500
,Aggregated,380416,27,210,354.1529851530956,0,8471,6779.172936995289,633.094582962851,0.04493384542184602,210,310,470,620,920,1200,1500,1800,3000,6700,8500
